vendor_id,item_name,total_spend,average_invoice_amount,total_purchase_orders,total_quantity_purchased,latest_active_contract_price,total_vendors,gold_load_timestamp
V0044,Structural Lubricant,558785.48,139696.37,2,1148.0,0.0,500,2026-07-11T20:39:56.570Z
V0238,Structural Conveyor Belt Premium,152926.45,30585.29,4,895.0,433.33,500,2026-07-11T20:39:56.570Z
V0063,Structural Pneumatic Cylinder Premium,2150382.63,537595.6575,2,679.0,3238.8,500,2026-07-11T20:39:56.570Z
V0208,Structural Bearing Kit,0.0,0.0,1,286.0,1430.53,500,2026-07-11T20:39:56.570Z
V0088,Fluid Safety Helmet Standard,234721.85,117360.925,2,705.0,581.92,500,2026-07-11T20:39:56.570Z
V0088,Mechanical Circuit Breaker Premium,476357.25,119089.3125,4,1179.0,3022.69,500,2026-07-11T20:39:56.570Z
V0133,Safety Control Panel Heavy Duty,98645.2,49322.6,2,658.0,445.74,500,2026-07-11T20:39:56.570Z
V0211,Fluid Safety Helmet Premium,56596.05,14149.0125,4,945.0,129.18,500,2026-07-11T20:39:56.570Z
V0277,Fluid Control Panel Premium,0.0,0.0,1,370.0,2043.75,500,2026-07-11T20:39:56.570Z
V0236,Electrical Transformer Oil Kit,128906.05,25781.21,3,675.0,0.0,500,2026-07-11T20:39:56.570Z
V0035,Electrical Conveyor Belt,0.0,0.0,1,467.0,0.0,500,2026-07-11T20:39:56.570Z
V0238,Mechanical Electric Motor Standard,236388.2,39398.03333333333,5,1106.0,0.0,500,2026-07-11T20:39:56.570Z
V0236,Safety Pressure Gauge Kit,400053.18,133351.06,2,751.0,0.0,500,2026-07-11T20:39:56.570Z
V0201,Structural Hydraulic Pump Premium,0.0,0.0,2,807.0,0.0,500,2026-07-11T20:39:56.570Z
V0044,Safety Pressure Gauge Premium,4890.77,2445.385,2,249.0,0.0,500,2026-07-11T20:39:56.570Z
V0236,Structural Copper Wire Premium,259958.01,37136.85857142857,7,2048.2023478892497,0.0,500,2026-07-11T20:39:56.570Z
V0364,Instrumentation Bearing,0.0,0.0,2,123.0,0.0,500,2026-07-11T20:39:56.570Z
V0174,Structural Steel Rod Kit,0.0,0.0,1,257.0,0.0,500,2026-07-11T20:39:56.570Z
V0035,Instrumentation Electric Motor Premium,19894.45,6631.483333333334,3,362.0,0.0,500,2026-07-11T20:39:56.570Z
V0208,Safety Control Panel,0.0,0.0,2,537.0,0.0,500,2026-07-11T20:39:56.570Z
V0309,Structural Gearbox Heavy Duty,189119.71,63039.90333333333,3,573.0,0.0,500,2026-07-11T20:39:56.570Z
V0256,Safety Conveyor Belt,0.0,0.0,2,273.0,0.0,500,2026-07-11T20:39:56.570Z
V0238,Safety Transformer Oil Kit,0.0,0.0,1,148.0,0.0,500,2026-07-11T20:39:56.570Z
V0207,Safety Conveyor Belt,0.0,0.0,1,470.0,0.0,500,2026-07-11T20:39:56.570Z
V0201,Mechanical Circuit Breaker Premium,119596.39000000001,23919.278000000002,4,1400.0,0.0,500,2026-07-11T20:39:56.570Z
V0338,Mechanical Electric Motor Standard,0.0,0.0,1,461.0,0.0,500,2026-07-11T20:39:56.570Z
V0396,Electrical Conveyor Belt,1508042.3699999999,301608.474,4,1343.0,1901.87,500,2026-07-11T20:39:56.570Z
V0248,Electrical Steel Rod,398928.07,132976.02333333335,3,1142.0,0.0,500,2026-07-11T20:39:56.570Z
V0277,Structural Pneumatic Cylinder Premium,2812828.6500000004,937609.5500000002,2,1154.0,3521.24,500,2026-07-11T20:39:56.570Z
V0364,Electrical Conveyor Belt,0.0,0.0,2,474.0,0.0,500,2026-07-11T20:39:56.570Z
V0437,Electrical Bearing Heavy Duty,301821.74,60364.348,4,1633.0,0.0,500,2026-07-11T20:39:56.570Z
V0174,Structural Copper Wire Premium,0.0,0.0,2,355.2023478892497,1901.07,500,2026-07-11T20:39:56.570Z
V0364,Structural Transformer Oil,0.0,0.0,1,237.0,0.0,500,2026-07-11T20:39:56.570Z
V0133,Structural Pvc Pipe Heavy Duty,326550.77,81637.6925,3,1391.2023478892497,0.0,500,2026-07-11T20:39:56.570Z
V0044,Structural Pressure Gauge Standard,0.0,0.0,1,301.0,0.0,500,2026-07-11T20:39:56.570Z
V0248,Mechanical Pvc Pipe Premium,0.0,0.0,2,331.0,0.0,500,2026-07-11T20:39:56.570Z
V0364,Mechanical Circuit Breaker Heavy Duty,98778.08,32926.026666666665,2,389.0,0.0,500,2026-07-11T20:39:56.570Z
V0213,Structural Pneumatic Cylinder Premium,183085.66999999998,45771.417499999996,3,557.0,0.0,500,2026-07-11T20:39:56.570Z
V0432,Electrical Steel Rod Kit,48350.05,16116.683333333334,3,908.0,0.0,500,2026-07-11T20:39:56.570Z
V0309,Instrumentation Industrial Paint Heavy Duty,0.0,0.0,1,213.0,0.0,500,2026-07-11T20:39:56.570Z
V0216,Electrical Conveyor Belt Standard,0.0,0.0,1,390.0,1464.18,500,2026-07-11T20:39:56.570Z
V0338,Fluid Steel Rod Standard,0.0,0.0,1,126.0,0.0,500,2026-07-11T20:39:56.570Z
V0201,Mechanical Pressure Gauge Premium,509981.83,127495.4575,4,1143.0,0.0,500,2026-07-11T20:39:56.570Z
V0469,Instrumentation Copper Wire Heavy Duty,0.0,0.0,1,318.0,0.0,500,2026-07-11T20:39:56.570Z
V0396,Electrical Circuit Breaker,1082884.76,216576.952,4,1381.0,1817.64,500,2026-07-11T20:39:56.570Z
V0256,Fluid Safety Helmet Premium,80236.42,40118.21,2,577.0,138.65,500,2026-07-11T20:39:56.570Z
V0216,Fluid Safety Helmet Kit,763297.98,763297.98,1,461.0,1609.67,500,2026-07-11T20:39:56.570Z
V0277,Safety Transformer Oil Premium,80805.5,11543.642857142857,6,685.0,132.52,500,2026-07-11T20:39:56.570Z
V0238,Safety Control Panel Heavy Duty,124162.64,31040.66,4,1014.0,512.35,500,2026-07-11T20:39:56.570Z
V0174,Instrumentation Steel Rod,344663.14,172331.57,1,98.0,3242.41,500,2026-07-11T20:39:56.570Z
V0088,Structural Bearing,521211.14,130302.785,4,801.0,1873.8,500,2026-07-11T20:39:56.570Z
V0437,Safety Steel Rod Standard,151392.01,37848.0025,2,780.0,174.8,500,2026-07-11T20:39:56.570Z
V0063,Safety Control Panel,186706.88,62235.62666666667,3,703.2023478892497,273.73,500,2026-07-11T20:39:56.570Z
V0088,Instrumentation Flow Meter Kit,723685.79,241228.59666666668,1,204.0,3555.3,500,2026-07-11T20:39:56.570Z
V0063,Safety Welding Rod Kit,52627.36,26313.68,2,426.2023478892497,295.41,500,2026-07-11T20:39:56.570Z
V0201,Instrumentation Fasteners,581120.94,290560.47,2,589.0,2219.53,500,2026-07-11T20:39:56.570Z
V0208,Structural Valves Standard,2533439.13,316679.89125,6,1278.0,3129.67,500,2026-07-11T20:39:56.570Z
V0133,Safety Hydraulic Pump Heavy Duty,114385.01999999999,19064.17,1,2142.0,53.93,500,2026-07-11T20:39:56.570Z
V0063,Instrumentation Flow Meter Kit,4943713.890000001,1235928.4725000001,3,1590.0,3639.45,500,2026-07-11T20:39:56.570Z
V0364,Structural Flow Meter Premium,302811.35,151405.675,2,243.0,1757.55,500,2026-07-11T20:39:56.570Z
V0213,Instrumentation Circuit Breaker Standard,355950.44,355950.44,1,164.0,2167.9,500,2026-07-11T20:39:56.570Z
V0437,Instrumentation Industrial Paint Heavy Duty,1533099.73,383274.9325,4,1555.0,3921.41,500,2026-07-11T20:39:56.570Z
V0432,Safety Transformer Oil Heavy Duty,245542.42,122771.21,2,496.0,505.75,500,2026-07-11T20:39:56.570Z
V0264,Safety Transformer Oil Standard,22072.4,11036.2,1,154.0,143.53,500,2026-07-11T20:39:56.570Z
V0208,Safety Hydraulic Pump Standard,982609.0000000001,163768.1666666667,2,2317.0,0.0,500,2026-07-11T20:39:56.570Z
V0248,Instrumentation Copper Wire,21129.02,10564.51,2,697.0,0.0,500,2026-07-11T20:39:56.570Z
V0432,Safety Pressure Gauge Premium,306935.5,306935.5,1,428.0,0.0,500,2026-07-11T20:39:56.570Z
V0216,Structural Lubricant,132469.51,66234.755,2,640.0,0.0,500,2026-07-11T20:39:56.570Z
V0213,Fluid Conveyor Belt Kit,198029.18,99014.59,2,356.0,0.0,500,2026-07-11T20:39:56.570Z
V0035,Structural Safety Helmet Heavy Duty,510269.63999999996,170089.87999999998,1,1272.0,0.0,500,2026-07-11T20:39:56.570Z
V0236,Safety Pneumatic Cylinder,788916.2800000001,71719.66181818183,7,2951.2023478892497,0.0,500,2026-07-11T20:39:56.570Z
V0437,Mechanical Fasteners Heavy Duty,146314.13,29262.826,3,1132.0,0.0,500,2026-07-11T20:39:56.570Z
V0248,Mechanical Circuit Breaker Premium,156643.83000000002,39160.957500000004,3,956.0,0.0,500,2026-07-11T20:39:56.570Z
V0035,Instrumentation Fasteners,1400927.54,700463.77,1,606.0,0.0,500,2026-07-11T20:39:56.570Z
V0309,Safety Flow Meter Kit,231631.68,57907.92,3,534.0,0.0,500,2026-07-11T20:39:56.570Z
V0396,Mechanical Circuit Breaker Heavy Duty,515138.55,515138.55,1,131.0,0.0,500,2026-07-11T20:39:56.570Z
V0254,Safety Steel Rod Standard,278820.64,92940.21333333333,1,360.0,0.0,500,2026-07-11T20:39:56.570Z
V0216,Mechanical Fasteners Heavy Duty,254278.44,84759.48,3,698.0,0.0,500,2026-07-11T20:39:56.570Z
V0207,Structural Safety Helmet Heavy Duty,548860.42,68607.5525,4,2019.0,0.0,500,2026-07-11T20:39:56.570Z
V0099,Safety Conveyor Belt Standard,30743.58,15371.79,1,398.0,0.0,500,2026-07-11T20:39:56.570Z
V0437,Safety Transformer Oil Kit,211425.41,52856.3525,3,804.0,0.0,500,2026-07-11T20:39:56.570Z
V0044,Fluid Bearing Premium,131673.45,32918.3625,3,257.0,0.0,500,2026-07-11T20:39:56.570Z
V0309,Structural Flow Meter Premium,108101.16,36033.72,3,626.0,0.0,500,2026-07-11T20:39:56.570Z
V0338,Structural Bearing Kit,77886.39,25962.13,3,638.0,0.0,500,2026-07-11T20:39:56.570Z
V0088,Structural Safety Helmet Heavy Duty,443295.31000000006,88659.062,3,1512.0,0.0,500,2026-07-11T20:39:56.570Z
V0156,Safety Control Panel,486751.47,162250.49,3,647.2023478892497,0.0,500,2026-07-11T20:39:56.570Z
V0437,Structural Flow Meter Premium,120387.06,30096.765,4,441.0,0.0,500,2026-07-11T20:39:56.570Z
V0088,Safety Transformer Oil Kit,339097.15,84774.2875,3,648.0,520.88,500,2026-07-11T20:39:56.570Z
V0216,Electrical Conveyor Belt Heavy Duty,599434.1,299717.05,2,612.0,988.79,500,2026-07-11T20:39:56.570Z
V0213,Instrumentation Copper Wire Heavy Duty,1143106.8099999998,142888.35124999998,6,2222.0,0.0,500,2026-07-11T20:39:56.570Z
V0208,Electrical Transformer Oil Kit,188245.63999999998,37649.128,3,561.0,0.0,500,2026-07-11T20:39:56.570Z
V0437,Mechanical Electric Motor Standard,282996.46,141498.23,1,838.0,0.0,500,2026-07-11T20:39:56.570Z
V0396,Electrical Copper Wire Premium,307241.99000000005,102413.99666666669,3,419.0,0.0,500,2026-07-11T20:39:56.570Z
V0174,Electrical Transformer Oil Standard,914679.84,152446.63999999998,3,2547.0,0.0,500,2026-07-11T20:39:56.570Z
V0286,Safety Control Panel,108101.16,108101.16,1,34.0,0.0,500,2026-07-11T20:39:56.570Z
V0062,Electrical Steel Rod,209583.25,104791.625,2,173.0,905.18,500,2026-07-11T20:39:56.570Z
V0437,Mechanical Flow Meter Premium,566126.51,188708.83666666667,2,854.0,0.0,500,2026-07-11T20:39:56.570Z
V0213,Electrical Gearbox Premium,353473.65,117824.55,3,769.0,0.0,500,2026-07-11T20:39:56.570Z
V0174,Mechanical Circuit Breaker Heavy Duty,355731.44,71146.288,3,1366.0,0.0,500,2026-07-11T20:39:56.570Z
V0238,Fluid Bearing Premium,611166.6000000001,203722.20000000004,1,1098.0,0.0,500,2026-07-11T20:39:56.570Z
V0213,Safety Conveyor Belt,683602.7,227867.56666666665,2,1017.0,0.0,500,2026-07-11T20:39:56.570Z
V0174,Structural Bearing Kit,318180.06,318180.06,1,412.0,0.0,500,2026-07-11T20:39:56.570Z
V0062,Structural Pvc Pipe Heavy Duty,112805.86,37601.95333333333,2,204.0,0.0,500,2026-07-11T20:39:56.570Z
V0035,Mechanical Circuit Breaker Heavy Duty,4055044.18,1351681.3933333333,2,990.0,4157.32,500,2026-07-11T20:39:56.570Z
V0447,Electrical Transformer Oil Standard,108101.16,108101.16,1,223.0,0.0,500,2026-07-11T20:39:56.570Z
V0248,Structural Copper Wire Standard,424971.86000000004,70828.64333333334,3,1282.0,0.0,500,2026-07-11T20:39:56.570Z
V0213,Mechanical Fasteners Premium,103830.76000000001,34610.253333333334,2,618.0,0.0,500,2026-07-11T20:39:56.570Z
V0063,Fluid Bearing Premium,263777.14,131888.57,2,438.0,0.0,500,2026-07-11T20:39:56.570Z
V0201,Mechanical Flow Meter,437934.46,437934.46,1,108.0,0.0,500,2026-07-11T20:39:56.570Z
V0286,Mechanical Pressure Gauge Standard,361392.55000000005,120464.18333333335,1,744.0,0.0,500,2026-07-11T20:39:56.570Z
V0437,Fluid Control Panel Premium,515979.51,171993.17,3,503.0,0.0,500,2026-07-11T20:39:56.570Z
V0063,Mechanical Flow Meter Premium,43328.47,21664.235,2,776.0,0.0,500,2026-07-11T20:39:56.570Z
V0201,Safety Transformer Oil Kit,232162.6,46432.520000000004,5,937.2023478892497,0.0,500,2026-07-11T20:39:56.570Z
V0364,Electrical Pvc Pipe Kit,1519748.71,506582.9033333333,2,682.0,2213.35,500,2026-07-11T20:39:56.570Z
V0099,Safety Hydraulic Pump Standard,453435.43,151145.14333333334,2,1308.0,0.0,500,2026-07-11T20:39:56.570Z
V0213,Fluid Bearing Premium,362506.44,51786.63428571429,3,1158.0,0.0,500,2026-07-11T20:39:56.570Z
V0035,Safety Steel Rod Standard,91626.25,45813.125,2,488.0,185.29,500,2026-07-11T20:39:56.570Z
V0432,Safety Transformer Oil Kit,328587.11,164293.555,1,732.0,451.86,500,2026-07-11T20:39:56.570Z
V0396,Mechanical Flow Meter,265242.74,132621.37,1,746.0,0.0,500,2026-07-11T20:39:56.570Z
V0236,Safety Transformer Oil Heavy Duty,163001.6,54333.86666666667,3,540.0,0.0,500,2026-07-11T20:39:56.570Z
V0208,Safety Pressure Gauge Premium,285497.62,285497.62,1,404.0,0.0,500,2026-07-11T20:39:56.570Z
V0088,Structural Lubricant,36952.39,36952.39,1,59.0,0.0,500,2026-07-11T20:39:56.570Z
V0238,Fluid Pneumatic Cylinder,484651.98,121162.995,3,1082.0,0.0,500,2026-07-11T20:39:56.570Z
V0469,Safety Lubricant Kit,843499.67,140583.27833333335,4,2231.0,0.0,500,2026-07-11T20:39:56.570Z
V0207,Fluid Conveyor Belt,158351.39,158351.39,1,294.0,0.0,500,2026-07-11T20:39:56.570Z
V0309,Electrical Steel Rod,189117.25,37823.45,5,797.0,0.0,500,2026-07-11T20:39:56.570Z
V0309,Instrumentation Valves Heavy Duty,50857.12,50857.12,1,246.0,0.0,500,2026-07-11T20:39:56.570Z
V0248,Instrumentation Hydraulic Pump Premium,4726064.56,675152.08,3,1406.0,3346.83,500,2026-07-11T20:39:56.570Z
V0063,Mechanical Flow Meter,2484172.28,621043.07,4,869.0,4526.84,500,2026-07-11T20:39:56.570Z
V0469,Safety Conveyor Belt Standard,51342.69,12835.6725,4,821.2023478892497,146.17,500,2026-07-11T20:39:56.570Z
V0035,Safety Pneumatic Cylinder Kit,51514.19,17171.396666666667,2,228.0,0.0,500,2026-07-11T20:39:56.570Z
V0236,Instrumentation Steel Rod,0.0,0.0,2,685.0,0.0,500,2026-07-11T20:39:56.570Z
V0133,Fluid Safety Helmet Premium,0.0,0.0,1,455.0,0.0,500,2026-07-11T20:39:56.570Z
V0213,Instrumentation Valves Heavy Duty,0.0,0.0,1,453.0,0.0,500,2026-07-11T20:39:56.570Z
V0062,Instrumentation Fasteners,2041408.8900000001,510352.22250000003,3,1426.0,2246.04,500,2026-07-11T20:39:56.570Z
V0264,Safety Conveyor Belt,35441.56,17720.78,2,188.0,0.0,500,2026-07-11T20:39:56.570Z
V0133,Structural Pneumatic Cylinder Premium,0.0,0.0,1,410.0,0.0,500,2026-07-11T20:39:56.570Z
V0236,Electrical Bearing Heavy Duty,252088.46999999997,50417.693999999996,4,1091.0,0.0,500,2026-07-11T20:39:56.570Z
V0133,Mechanical Circuit Breaker Premium,0.0,0.0,1,12.0,0.0,500,2026-07-11T20:39:56.570Z
V0201,Safety Hydraulic Pump Heavy Duty,74249.3,24749.766666666666,3,887.0,0.0,500,2026-07-11T20:39:56.570Z
V0063,Electrical Transformer Oil Standard,189036.72,37807.344,4,709.0,0.0,500,2026-07-11T20:39:56.570Z
V0023,Safety Hydraulic Pump Heavy Duty,0.0,0.0,1,78.0,0.0,500,2026-07-11T20:39:56.570Z
V0236,Safety Control Panel,0.0,0.0,1,351.0,0.0,500,2026-07-11T20:39:56.570Z
V0201,Safety Pneumatic Cylinder Kit,267641.32,133820.66,2,966.0,0.0,500,2026-07-11T20:39:56.570Z
V0213,Safety Welding Rod Kit,15601.77,7800.885,2,170.0,0.0,500,2026-07-11T20:39:56.570Z
V0256,Electrical Pneumatic Cylinder Kit,0.0,0.0,1,17.0,0.0,500,2026-07-11T20:39:56.570Z
V0364,Electrical Lubricant Heavy Duty,0.0,0.0,1,73.0,0.0,500,2026-07-11T20:39:56.570Z
V0213,Electrical Steel Rod Kit,0.0,0.0,1,131.0,0.0,500,2026-07-11T20:39:56.570Z
V0156,Structural Conveyor Belt Standard,0.0,0.0,1,198.0,0.0,500,2026-07-11T20:39:56.570Z
V0208,Electrical Bearing Heavy Duty,270731.82,135365.91,2,676.0,0.0,500,2026-07-11T20:39:56.570Z
V0254,Structural Hydraulic Pump Premium,0.0,0.0,1,102.0,0.0,500,2026-07-11T20:39:56.570Z
V0286,Structural Safety Helmet Heavy Duty,0.0,0.0,3,758.0,0.0,500,2026-07-11T20:39:56.570Z
V0256,Safety Hydraulic Pump Heavy Duty,979074.72,108786.08,5,3294.0,0.0,500,2026-07-11T20:39:56.570Z
V0211,Instrumentation Fasteners,113195.72,56597.86,2,717.0,0.0,500,2026-07-11T20:39:56.570Z
V0099,Mechanical Fasteners Heavy Duty,0.0,0.0,1,261.0,0.0,500,2026-07-11T20:39:56.570Z
V0099,Instrumentation Bearing Premium,0.0,0.0,1,385.0,0.0,500,2026-07-11T20:39:56.570Z
V0133,Instrumentation Flow Meter Premium,0.0,0.0,1,154.0,0.0,500,2026-07-11T20:39:56.570Z
V0309,Instrumentation Fasteners,400066.53,100016.6325,4,1452.0,0.0,500,2026-07-11T20:39:56.570Z
V0469,Structural Flow Meter Premium,6632.98,1658.245,4,817.0,0.0,500,2026-07-11T20:39:56.570Z
V0309,Instrumentation Bearing,252084.68,84028.22666666667,3,971.0,0.0,500,2026-07-11T20:39:56.570Z
V0469,Structural Valves Standard,224140.03,56035.0075,4,1153.0,0.0,500,2026-07-11T20:39:56.570Z
V0286,Electrical Steel Rod Standard,0.0,0.0,1,102.0,0.0,500,2026-07-11T20:39:56.570Z
V0447,Structural Gearbox Heavy Duty,0.0,0.0,1,54.0,0.0,500,2026-07-11T20:39:56.570Z
V0208,Structural Hydraulic Pump Premium,28196.97,14098.485,1,502.4046957784994,413.05,500,2026-07-11T20:39:56.570Z
V0277,Structural Lubricant,1496704.8499999999,374176.21249999997,4,864.0,3238.11,500,2026-07-11T20:39:56.570Z
V0174,Mechanical Electric Motor Premium,1505517.6,376379.4,2,1876.0,970.3,500,2026-07-11T20:39:56.570Z
V0277,Structural Transformer Oil Kit,81735.05,81735.05,1,26.0,3116.44,500,2026-07-11T20:39:56.570Z
V0216,Fluid Conveyor Belt,1794659.1,598219.7000000001,2,907.0,1980.95,500,2026-07-11T20:39:56.570Z
V0277,Safety Control Panel,68375.21,68375.21,1,251.2023478892497,259.85,500,2026-07-11T20:39:56.570Z
V0338,Safety Transformer Oil Standard,178302.59000000003,29717.09833333334,4,1162.0,152.14,500,2026-07-11T20:39:56.570Z
V0044,Structural Bearing Kit,1381615.99,345403.9975,3,1011.0,1469.05,500,2026-07-11T20:39:56.570Z
V0236,Fluid Conveyor Belt,889162.91,889162.91,1,418.0,2138.72,500,2026-07-11T20:39:56.570Z
V0469,Fluid Flow Meter Kit,291340.01,72835.0025,3,1139.0,256.37,500,2026-07-11T20:39:56.570Z
V0063,Mechanical Electric Motor Standard,389975.9,194987.95,2,200.0,2017.29,500,2026-07-11T20:39:56.570Z
V0211,Safety Hydraulic Pump Standard,227199.16000000003,45439.83200000001,4,1966.0,104.79,500,2026-07-11T20:39:56.570Z
V0437,Safety Lubricant Standard,27267.03,27267.03,1,62.0,441.98,500,2026-07-11T20:39:56.570Z
V0099,Structural Transformer Oil Kit,971552.53,485776.265,2,562.0,3076.51,500,2026-07-11T20:39:56.570Z
V0364,Safety Conveyor Belt Standard,845176.23,169035.24599999998,3,1802.0,0.0,500,2026-07-11T20:39:56.570Z
V0216,Fluid Pneumatic Cylinder,50910.36,50910.36,1,65.0,0.0,500,2026-07-11T20:39:56.570Z
V0207,Structural Transformer Oil Kit,62668.56,62668.56,1,184.0,0.0,500,2026-07-11T20:39:56.570Z
V0309,Structural Conveyor Belt Premium,589868.35,98311.39166666666,4,1481.0,0.0,500,2026-07-11T20:39:56.570Z
V0216,Electrical Steel Rod Standard,45570.89,45570.89,1,136.0,0.0,500,2026-07-11T20:39:56.570Z
V0254,Structural Copper Wire Standard,34273.63,17136.815,1,90.0,0.0,500,2026-07-11T20:39:56.570Z
V0396,Safety Lubricant Kit,273426.65,54685.33,4,584.0,0.0,500,2026-07-11T20:39:56.570Z
V0099,Instrumentation Flow Meter Premium,181473.58000000002,90736.79000000001,1,324.0,0.0,500,2026-07-11T20:39:56.570Z
V0133,Electrical Conveyor Belt Standard,551885.85,110377.17,2,1513.0,0.0,500,2026-07-11T20:39:56.570Z
V0207,Safety Control Panel Kit,478750.47,79791.745,4,1007.0,0.0,500,2026-07-11T20:39:56.570Z
V0286,Mechanical Safety Helmet Standard,654242.48,654242.48,1,262.0,0.0,500,2026-07-11T20:39:56.570Z
V0213,Instrumentation Transformer Oil Kit,397254.98000000004,79450.99600000001,5,1143.0,0.0,500,2026-07-11T20:39:56.570Z
V0213,Instrumentation Industrial Paint Heavy Duty,306847.08,102282.36,2,855.0,0.0,500,2026-07-11T20:39:56.570Z
V0207,Safety Pneumatic Cylinder Kit,230932.98,230932.98,1,251.2023478892497,0.0,500,2026-07-11T20:39:56.570Z
V0207,Electrical Steel Rod Kit,290460.56,145230.28,1,816.0,0.0,500,2026-07-11T20:39:56.570Z
V0174,Electrical Gearbox Premium,155098.24,155098.24,1,133.0,0.0,500,2026-07-11T20:39:56.570Z
V0277,Instrumentation Circuit Breaker Standard,269025.04000000004,53805.00800000001,3,777.0,0.0,500,2026-07-11T20:39:56.570Z
V0264,Instrumentation Circuit Breaker Standard,62194.509999999995,31097.254999999997,1,534.0,0.0,500,2026-07-11T20:39:56.570Z
V0277,Electrical Pvc Pipe Premium,423789.53,141263.17666666667,2,669.0,0.0,500,2026-07-11T20:39:56.570Z
V0208,Electrical Conveyor Belt,3569940.06,446242.5075,5,2787.0,1915.81,500,2026-07-11T20:39:56.570Z
V0099,Instrumentation Safety Helmet,177079.03,59026.34333333333,1,432.0,0.0,500,2026-07-11T20:39:56.570Z
V0211,Instrumentation Bearing Premium,334539.00999999995,111513.00333333331,1,939.0,0.0,500,2026-07-11T20:39:56.570Z
V0309,Safety Control Panel Kit,153769.22999999998,76884.61499999999,1,596.0,0.0,500,2026-07-11T20:39:56.570Z
V0396,Structural Gearbox Heavy Duty,217654.19,217654.19,1,372.0,0.0,500,2026-07-11T20:39:56.570Z
V0256,Safety Conveyor Belt Standard,178902.44,89451.22,2,458.0,0.0,500,2026-07-11T20:39:56.570Z
V0447,Safety Control Panel,177432.22999999998,88716.11499999999,2,352.0,0.0,500,2026-07-11T20:39:56.570Z
V0236,Mechanical Fasteners Heavy Duty,604618.2999999999,120923.65999999999,4,1411.0,0.0,500,2026-07-11T20:39:56.570Z
V0248,Instrumentation Transformer Oil Kit,394663.1,78932.62,4,1629.0,0.0,500,2026-07-11T20:39:56.570Z
V0207,Fluid Bearing Premium,395232.06,197616.03,1,596.0,0.0,500,2026-07-11T20:39:56.570Z
V0088,Electrical Transformer Oil Standard,264289.61,66072.4025,2,848.0,0.0,500,2026-07-11T20:39:56.570Z
V0062,Mechanical Electric Motor Premium,667811.78,222603.92666666667,2,631.0,1017.2,500,2026-07-11T20:39:56.570Z
V0208,Structural Pneumatic Cylinder Premium,59559.14,59559.14,1,117.0,0.0,500,2026-07-11T20:39:56.570Z
V0256,Electrical Bearing Heavy Duty,289614.84,96538.28000000001,2,776.0,0.0,500,2026-07-11T20:39:56.570Z
V0156,Electrical Conveyor Belt Heavy Duty,368019.38,92004.845,3,1301.0,0.0,500,2026-07-11T20:39:56.570Z
V0044,Structural Pvc Pipe Heavy Duty,155825.02,77912.51,2,390.0,0.0,500,2026-07-11T20:39:56.570Z
V0338,Electrical Pvc Pipe Premium,222847.99,74282.66333333333,3,668.0,0.0,500,2026-07-11T20:39:56.570Z
V0236,Electrical Steel Rod Kit,16801.51,16801.51,1,31.0,0.0,500,2026-07-11T20:39:56.570Z
V0208,Electrical Steel Rod Standard,45019.62,45019.62,1,72.0,0.0,500,2026-07-11T20:39:56.570Z
V0248,Structural Copper Wire Premium,101942.3,101942.3,1,128.0,0.0,500,2026-07-11T20:39:56.570Z
V0437,Instrumentation Copper Wire,103061.09,51530.545,1,238.0,0.0,500,2026-07-11T20:39:56.570Z
V0254,Fluid Flow Meter Kit,15557.47,15557.47,1,35.0,0.0,500,2026-07-11T20:39:56.570Z
V0133,Mechanical Flow Meter,820655.07,102581.88375,4,1907.0,0.0,500,2026-07-11T20:39:56.570Z
V0133,Fluid Flow Meter Kit,149204.38,74602.19,1,514.0,0.0,500,2026-07-11T20:39:56.570Z
V0338,Safety Flow Meter Kit,133603.69,66801.845,2,729.0,0.0,500,2026-07-11T20:39:56.570Z
V0216,Instrumentation Flow Meter Heavy Duty,100291.39,25072.8475,2,302.2023478892497,0.0,500,2026-07-11T20:39:56.570Z
V0437,Structural Lubricant,1258376.18,629188.09,1,380.0,3319.64,500,2026-07-11T20:39:56.570Z
V0044,Mechanical Electric Motor Standard,54975.92,27487.96,2,213.0,0.0,500,2026-07-11T20:39:56.570Z
V0309,Fluid Safety Helmet Kit,368883.58,122961.19333333334,3,931.0,0.0,500,2026-07-11T20:39:56.570Z
V0044,Instrumentation Fasteners,140181.85,70090.925,1,290.0,0.0,500,2026-07-11T20:39:56.570Z
V0396,Electrical Conveyor Belt Standard,309213.96,51535.66,3,1218.0,0.0,500,2026-07-11T20:39:56.570Z
V0062,Fluid Control Panel Premium,274793.25,137396.625,1,520.0,0.0,500,2026-07-11T20:39:56.570Z
V0062,Instrumentation Pneumatic Cylinder Premium,39883.91,39883.91,1,118.0,0.0,500,2026-07-11T20:39:56.570Z
V0248,Mechanical Safety Helmet Standard,2012500.52,1006250.26,2,767.0,2626.99,500,2026-07-11T20:39:56.570Z
V0364,Fluid Safety Helmet Kit,624422.3,312211.15,2,757.0,1479.87,500,2026-07-11T20:39:56.570Z
V0216,Structural Gearbox Heavy Duty,2137656.91,534414.2275,3,1295.0,2509.3,500,2026-07-11T20:39:56.570Z
V0248,Structural Steel Rod Kit,342072.0,171036.0,2,271.0,1590.32,500,2026-07-11T20:39:56.570Z
V0238,Electrical Transformer Oil Kit,0.0,0.0,2,515.0,2206.68,500,2026-07-11T20:39:56.570Z
