invoice_id,po_id,vendor_id,invoiced_amount,invoice_date,payment_status
INV082415,PO041238,V0413,-271687.91,2023-01-18,Paid
INV082416,PO023646,V0150,773175.5,2025-09-24,Paid
INV082417,PO055626,V0349,80670.09,2024-08-18,Pending
INV082418,PO046789,V0042,333990.07,2024-11-25,Paid
INV082419,PO077765,V0289,946254.67,2022-02-04,Pending
INV082420,PO001474,V0141,7129.28,2023-01-26,Paid
INV082421,PO033246,V0133,126861.5,2025-08-07,Pending
INV082422,PO013888,V0494,220423.7,2022-10-21,Pending
INV082423,PO089238,V0366,190165.51,2023-07-28,Paid
INV082424,PO040589,V0251,1164.38,2023-05-25,Paid
INV082425,PO024295,V0454,1548.47,2025-01-02,Paid
INV082426,PO090869,V0379,362998.55,2025-11-19,Paid
INV082427,PO076699,V0407,59423.54,2022-11-29,Overdue
INV082428,PO095579,V0183,166070.33,2023-08-12,Paid
INV082429,PO020511,V0036,331252.17,2022-02-04,Pending
INV082430,PO009593,V0100,184767.01,2022-11-11,Overdue
INV082431,PO033830,V0375,97537.19,2023-09-11,Pending
INV082432,PO070183,V0274,654216.14,2025-11-23,Paid
INV082433,PO004772,V0460,165240.48,2024-04-18,Paid
INV082434,PO033124,V0423,215432.15,2025-09-06,Paid
INV082435,PO003009,V0318,307784.85,2022-10-14,Paid
INV082436,PO097861,V0056,37493.62,2025-01-17,Paid
INV082437,PO082210,V0145,263270.59,2022-10-23,Paid
INV082438,PO040709,V0388,806962.91,2024-08-21,Paid
INV082439,PO058388,V0492,386024.06,2023-09-25,Paid
INV082440,PO079935, V0306 ,62578.72,2025-04-01,Paid
INV082441,PO063277,V0311,67115.73,2024-02-01,Paid
INV082442,PO075244,V0002,63879.53,2022-06-20,Paid
INV082443,PO043178,V0025,859782.76,2023-11-13,Overdue
INV082444,PO065549,V0030,97677.88,2022-04-16,Paid
INV082445,PO098693,V0072,127782.38,2025-04-28,Paid
INV082446,PO051110,V0155,915262.57,2024-05-25,Paid
INV082447,PO076512,V0281,154761.0,2022-03-30,Paid
INV082448,PO069214,V0180,82642.83,2024-03-27,Paid
INV082449,PO046769,V0381,154440.52,2025-11-07,Paid
INV082450,PO076133,V0008,165574.73,2025-12-01,Paid
INV082451,PO030364,V0500,20962.23,2023-05-05,Overdue
INV082452,PO045689,V0237,65702.66,2025-01-06,Paid
INV082453,PO093355,V0397,433799.26,2022-07-02,Overdue
INV082454,PO055494,V0005,24680.11,2025-11-26,Paid
INV082455,PO003241,V0335,222167.53,2024-02-13,Paid
INV082456,PO069292,V0468,355124.33,2023-11-11,Paid
INV082457,PO002205,V0336,19006.54,2023-11-26,Pending
INV082458,PO001348,V0458,62927.82,2022-08-26,Paid
INV082459,PO079058,V0457,274906.18,2022-10-28,Overdue
INV082460,PO090063,V0251,211325.83,2022-10-07,Overdue
INV082461,PO074948,V0037,73132.12,2024-12-01,Paid
INV082462,PO022798,V0195,,2022-05-08,Paid
INV082463,PO077499,V0304,11728.15,2022-03-28,Pending
INV082464,PO024638,V0180,914398.99,2023-05-30,Pending
INV082465,PO066034,V0333,87483.79,2023-02-15,Paid
INV082466,PO040593,V0421,-110185.96,2022-05-29,Paid
INV082467,PO058082,V0151,1054559.5,2025-12-19,Paid
INV082468,PO006261,V0162,20308.65,2022-03-12,Paid
INV082469,PO066451,V0011,85364.36,2024-01-18,Paid
INV082470,PO013725,V0197,25126.92,2025-10-22,Paid
INV082471,PO031702,V0306,25765.13,2024-04-03,Overdue
INV082472,PO060110,V0064,460637.54,2024-02-21,Paid
INV082473,PO004964,V0355,124131.03,2025-02-07,Pending
INV082474,PO052802,V0141,19785.01,2022-05-03,Pending
INV082475,PO018759,V0090,11263.59,2023-04-09,Paid
INV082476,PO071196,V0152,46605.16,2022-04-17,Paid
INV082477,PO029622,V0043,,2022-02-14,Overdue
INV082478,PO072413,V0232,440409.38,2024-02-25,Pending
INV082479,PO078346,V0031,76389.63,2024-12-01,Paid
INV082480,PO089365,V0177,70349.16,2024-08-20,Paid
INV082481,,V0437,50842.09,2024-10-05,Paid
INV082482,PO046084, V0354 ,94749.49,2023-08-10,Overdue
INV082483,,V0192,205231.31,2022-03-05,Paid
INV082484,PO029781,V0393,268855.8,2022-09-28,Paid
INV082485,PO060953,V0460,139506.53,2025-09-28,Overdue
INV082486,PO099527,V0415,194123.98,2025-07-14,Paid
INV082487,PO056007,V0230,48213.39,2022-09-10,Paid
INV082488,PO061536, V0451 ,74377.1,2022-04-02,Paid
INV082489,PO007264,V0295,1148043.11,2025-09-29,Paid
INV082490,PO040831,V0439,61615.49,2022-05-26,Paid
INV082491,PO029462,V0379,195792.57,2024-03-14,Paid
INV082492,PO011825,V0045,839282.11,2022-06-27,Overdue
INV082493,PO082009,V0172,170962.32,2022-09-06,Paid
INV082494,PO007686,,65242.34,2022-07-20,Pending
INV082495,PO019379,V0240,3349.49,2025-03-29,Paid
INV082496,PO039835,V0050,37686.55,2025-09-05,Paid
INV082497,PO059026,V0386,24466.31,2024-08-15,Paid
INV082498,PO052734,V0470,94364.97,2023-11-03,Paid
INV082499,PO025100,,108423.78,2025-10-27,Paid
INV082500,PO079900,V0380,41263.99,2022-06-26,Paid
INV082501,PO022803,V0126,1213208.09,2025-04-03,Paid
INV082502,PO014891,V0267,262134.93,2024-11-07,Paid
INV082503,PO057809,V0038,1086627.91,2024-07-21,Paid
INV082504,PO045155,V0315,3678.75,2025-11-11,Paid
INV082505,PO041615,V0217,505800.85,2022-07-11,Pending
INV082506,PO041413,V0469,7414.4,2024-07-09,Paid
INV082507,PO033060,V0242,48304.8,2022-09-06,Pending
INV082508,PO079457,V0401,108000.81,2026-01-18,Pending
INV082509,PO020053,V0353,921438.72,2024-04-11,Paid
INV082510,PO014307,V0492,247525.51,2025-04-23,Paid
INV082511,PO083754,V0147,213233.15,2022-04-26,Paid
INV082512,PO085595, V0185 ,1100432.63,2023-12-16,Pending
INV082513,PO094509,V0239,8159.92,2025-01-13,Pending
INV082514,PO014510,V0201,130851.92,2025-08-16,Paid
INV082515,PO094238, V0377 ,46823.74,2024-11-21,Paid
INV082516,PO041211,V0026,65182.46,2023-09-26,Paid
INV082517,PO068205,V0175,144801.69,2023-05-26,Paid
INV082518,PO036053,V0303,18108.04,2022-08-03,Paid
INV082519,PO065242,V0365,1153469.71,2022-10-07,Paid
INV082520,PO041304,V0238,14054.87,2023-04-08,Paid
INV082521,PO016054, V0381 ,96441.51,2024-04-23,Paid
INV082522,PO003926,V0101,246185.34,2025-04-22,Paid
INV082523,PO064549,V0344,341134.82,2025-08-12,Paid
INV082524,PO007147,V0056,278961.26,2024-08-08,Paid
INV082525,PO076122,V0008,87462.01,2025-03-23,Paid
INV082526,PO054934,V0252,16518.84,2023-03-21,Paid
INV082527,PO005614,V0124,57728.28,2025-08-14,Paid
INV082528,PO021601,V0415,106483.11,2023-06-26,Paid
INV082529,,V0380,25723.16,2022-03-03,Paid
INV082530,PO031064,V0180,278136.15,2024-05-29,Overdue
INV082531,PO004963,V0106,,2024-10-17,Overdue
INV082532,PO073338,V0060,58408.34,2023-03-01,Paid
INV082533,PO016470,V0392,66557.0,2025-06-26,Paid
INV082534,PO017425,V0027,55915.65,2023-11-02,Paid
INV082535,PO002292,V0155,83359.49,2024-12-10,Paid
INV082536,PO075710,V0169,716546.55,2022-11-24,Paid
INV082537,PO055070,V0090,,2024-05-19,Paid
INV082538,PO023770,V0069,108153.82,2023-11-05,Paid
INV082539,PO001933,V0041,40912.59,2023-05-02,Paid
INV082540,PO038918,V0335,9498.59,2024-10-01,Pending
INV082541,PO016765,V0385,164142.87,2024-08-24,Paid
INV082542,PO099083,V0039,277448.42,2025-12-26,Paid
INV082543,PO052459, V0183 ,33065.62,2022-06-15,Paid
INV082544,PO098428,V0119,27178.71,2022-02-18,Paid
INV082545,PO001084,V0147,194032.22,2022-05-03,Overdue
INV082546,PO083978, V0218 ,278639.06,2025-12-22,Paid
INV082547,PO058315,V0379,65864.27,2023-11-19,Pending
INV082548,PO065040,V0265,193168.49,2024-11-14,Paid
INV082549,PO023124,V0179,119741.03,2023-02-12,Paid
INV082550,PO091562,V0187,215723.84,2023-05-22,Paid
INV082551,PO019603,V0119,21533.67,2025-03-30,Pending
INV082552,PO020937,V0188,25810.3,2023-01-26,Paid
INV082553,PO016378,V0464,18148.95,2025-11-06,Paid
INV082554,,V0233,2779.46,2025-05-05,Paid
INV082555,PO078551,V0167,329119.98,2024-06-27,Overdue
INV082556,PO059989,V0097,78989.42,2025-09-01,Pending
INV082557,PO071207,V0177,83579.01,2024-06-06,Paid
INV082558,PO064517,V0306,-76999.99,2023-04-17,Paid
INV082559,PO040435,V0323,110227.31,2026-01-14,Paid
INV082560,PO069206,V0267,38786.17,2023-05-01,Paid
INV082561,PO026105,V0499,103207.16,2024-06-12,Paid
INV082562,PO094495,V0378,167245.26,2024-12-31,Pending
INV082563,PO079772,V0201,252809.46,2025-11-12,Paid
INV082564,PO053798,V0137,250043.04,2022-08-09,Paid
INV082565,PO011520,V0172,134268.33,2025-04-16,Pending
INV082566,PO019124,V0405,39050.01,2025-06-17,Paid
INV082567,PO052111,V0167,,2023-07-02,Paid
INV082568,PO098289,,83734.95,2022-01-20,Paid
INV082569,PO075730,V0089,45302.23,2022-03-20,Paid
INV082570,PO099018,V0471,71285.03,2024-03-23,Paid
INV082571,PO089871,V0252,634272.25,2022-03-14,Paid
INV082572,PO041842,V0278,71241.08,2022-10-24,Paid
INV082573,PO076376,V0056,53551.43,2023-02-07,Paid
INV082574,PO093359,V0050,25202.85,2024-04-25,Paid
INV082575,PO084920,V0470,193237.7,2025-02-20,Paid
INV082576,PO025236,V0216,112085.21,2023-05-21,Paid
INV082577,PO050149,V0265,247403.71,2025-05-12,Pending
INV082578,PO033739,V0176,222287.36,2025-09-13,Paid
INV082579,PO089865,V0061,23793.01,2022-02-13,Paid
INV082580,PO034309,V0089,283377.8,2023-06-06,Overdue
INV082581,PO098955,V0289,54160.67,2025-01-16,Paid
INV082582,PO031606,V0123,95272.76,2022-08-22,Paid
INV082583,PO071783,V0325,19917.9,2023-06-27,Pending
INV082584,PO071515,V0377,19486.78,2025-08-26,Paid
INV082585,PO027394,V0147,154399.73,2024-11-04,Paid
INV082586,PO085684,V0069,11046.15,2024-11-27,Paid
INV082587,PO042230,V0404,45918.79,2023-03-23,Paid
INV082588,PO034964,V0179,146059.82,2025-01-11,Overdue
INV082589,PO032277,V0163,350.98,2025-02-17,Pending
INV082590,PO025395,V0141,71078.73,2024-10-17,Paid
INV082591,PO011250,V0459,15917.93,2023-07-03,Paid
INV082592,PO074928,V0498,77989.0,2025-05-07,Paid
INV082593,PO033537,V0022,110845.27,2024-10-16,Paid
INV082594,PO034714,V0375,122504.11,2022-04-22,Pending
INV082595,PO057312,V0339,210045.65,2024-07-08,Paid
INV082596,PO051977,V0331,46413.67,2024-01-02,Paid
INV082597,PO085105,V0177,98672.44,2023-02-03,Paid
INV082598,PO048296, V0246 ,83246.8,2023-11-07,Paid
INV082599,PO021013,V0090,40247.58,2025-05-03,Paid
INV082600,PO060496,V0328,153678.72,2023-04-15,Paid
INV082601,PO073956,V0152,38018.96,2023-01-13,Paid
INV082602,PO013349,V0436,169956.81,2023-09-23,Paid
INV082603,PO018011,V0309,18398.55,2022-11-28,Pending
INV082604,PO042311,V0420,852877.53,2023-08-01,Overdue
INV082605,PO023704,V0497,5103.19,2023-10-03,Paid
INV082606,PO069810,V0291,146402.93,2023-09-29,Pending
INV082607,PO048310,V0129,65182.92,2022-06-08,Paid
INV082608,PO083934,V0096,45282.6,2024-08-27,Paid
INV082609,PO053716,V0016,36082.9,2025-06-28,Overdue
INV082610,PO045678,V0465,922610.41,2023-04-18,Paid
INV082611,PO010088,V0331,81943.86,2025-11-23,Paid
INV082612,PO081005,V0276,56798.8,2024-10-03,Overdue
INV082613,PO022684,V0154,72824.35,2023-01-04,Paid
INV082614,PO055556,V0005,45546.82,2025-03-30,Paid
INV082615,PO055692,V0089,17100.74,2022-05-30,Paid
INV082616,PO054851,V0382,,2024-11-06,Paid
INV082617,PO015269,V0090,96773.21,2024-02-26,Paid
INV082618,PO082191,V0271,125433.1,2023-02-02,Paid
INV082619,PO029084,V0090,668455.08,2024-04-18,Paid
INV082620,PO007205,V0231,58247.49,2023-09-11,Paid
INV082621,PO082313,V0482,629340.01,2024-11-15,Paid
INV082622,PO097915,V0200,74999.2,2022-02-07,Pending
INV082623,,V0401,28648.65,2025-11-24,Paid
INV082624,PO098288,V0393,56550.56,2022-11-27,Paid
INV082625,PO047471,V0378,2793.19,2025-02-21,Pending
INV082626,PO037758,V0395,706619.35,2024-04-05,Pending
INV082627,PO074322,V0260,117081.91,2025-12-12,Paid
INV082628,PO051762,V0263,32876.73,2024-08-02,Paid
INV082629,PO070734,V0341,328154.97,2025-07-15,Paid
INV082630,PO059929,V0320,91296.45,2022-03-25,Pending
INV082631,PO032282,V0042,690288.92,2024-08-03,Paid
INV082632,PO064060,V0036,15780.39,2023-12-17,Paid
INV082633,PO090420,V0305,712893.35,2023-10-13,Pending
INV082634,PO053830,V0451,134565.77,2025-09-05,Pending
INV082635,PO080538,V0004,,2023-02-23,Paid
INV082636,PO098864,V0147,53446.99,2024-10-11,Paid
INV082637,PO071539,V0378,200504.68,2025-08-27,Paid
INV082638,PO004009,V0008,66204.65,2025-07-25,Pending
INV082639,PO034164,V0026,67057.18,2023-03-08,Overdue
INV082640,PO025714,V0387,42558.58,2023-04-22,Overdue
INV082641,PO037141,V0153,22071.27,2024-12-03,Pending
INV082642,PO039534,V0335,107004.8,2025-11-15,Paid
INV082643,PO015432,V0320,111519.88,2022-06-26,Overdue
INV082644,PO079863,V0233,39512.68,2025-04-13,Paid
INV082645,PO036249,V0492,69929.11,2023-12-10,Paid
INV082646,PO055281,V0219,277819.47,2025-03-05,Paid
INV082647,PO052754,V0116,53838.86,2024-07-17,Paid
INV082648,PO017424,V0432,131222.39,2023-08-17,Pending
INV082649,PO098951,V0249,12171.57,2022-12-16,Paid
INV082650,PO000607,V0312,75099.2,2022-09-13,Pending
INV082651,PO010333,V0153,13029.16,2024-08-09,Paid
INV082652,PO075666,V0044,52964.76,2024-03-12,Paid
INV082653,PO031822,V0393,23357.06,2022-02-22,Pending
INV082654,PO096095,V0131,57449.91,2024-05-19,Paid
INV082655,PO071154,V0346,150763.67,2023-01-18,Pending
INV082656,PO025234,V0182,94953.32,2024-07-14,Paid
INV082657,PO098112,V0435,147781.39,2022-06-12,Overdue
INV082658,PO096282,V0227,7943.62,2024-02-08,Paid
INV082659,PO063173,V0131,,2024-04-24,Paid
INV082660,PO064144,V0294,46379.29,2022-04-02,Paid
INV082661,PO033224,V0253,963593.74,2024-04-16,Paid
INV082662,PO087117,V0063,1795945.68,2024-10-01,Paid
INV082663,PO026614,V0221,,2023-11-10,Paid
INV082664,PO066459,V0323,13159.97,2023-04-16,Pending
INV082665,PO065457,V0305,6605.3,2024-10-31,Paid
INV082666,PO069594,V0424,121888.07,2025-04-08,Overdue
INV082667,PO054473,V0157,113956.78,2024-02-03,Paid
INV082668,PO080175,V0386,72351.23,2023-07-07,Pending
INV082669,PO032891,V0249,24334.82,2025-03-31,Paid
INV082670,PO043186,V0227,107116.88,2024-06-18,Overdue
INV082671,PO021512,V0377,222758.02,2022-10-26,Pending
INV082672,PO040962,V0413,94434.33,2023-10-02,Paid
INV082673,PO083090,V0449,1198537.51,2025-03-11,Pending
INV082674,PO046680,V0395,170877.52,2023-09-03,Paid
INV082675,PO088546,V0013,416517.82,2025-09-23,Paid
INV082676,PO066602,V0187,2346.46,2022-02-18,Overdue
INV082677,PO050534,V0114,199682.49,2022-09-17,Overdue
INV082678,,V0316,111071.63,2022-07-15,Paid
INV082679,PO068155,V0124,109072.96,2025-10-26,Paid
INV082680,PO088756,V0184,124321.41,2024-01-01,Paid
INV082681,PO088285,V0320,74642.08,2023-02-01,Paid
INV082682,PO067633,V0221,249573.86,2023-08-13,Paid
INV082683,PO033720,V0202,41497.18,2022-03-31,Paid
INV082684,PO073158,V0138,154935.34,2023-03-22,Paid
INV082685,PO049904,V0021,32590.36,2024-09-28,Paid
INV082686,PO082560,V0233,420184.7,2022-09-30,Paid
INV082687,PO083786,V0320,292908.11,2023-10-15,Paid
INV082688,PO057118,V0244,54542.13,2025-08-17,Paid
INV082689,PO073655,V0160,177654.3,2025-05-21,Paid
INV082690,PO056348,V0266,4559.34,2024-05-09,Overdue
INV082691,PO051293,V0166,257700.31,2025-04-07,Pending
INV082692,PO019123,V0121,155000.08,2023-10-31,Paid
INV082693,PO093401,V0009,258016.85,2022-09-22,Paid
INV082694,PO013796,V0370,657954.33,2022-12-14,Paid
INV082695,PO088703,V0454,252345.7,2025-01-10,Paid
INV082696,,V0069,297273.88,2024-10-14,Paid
INV082697,PO034720,V0247,1056135.09,2024-04-21,Pending
INV082698,PO012588,V0393,5302.92,2025-11-02,Paid
INV082699,PO038788,V0329,194591.57,2024-07-26,Paid
INV082700,PO082480,,29401.93,2023-01-26,Paid
INV082701,PO015714,V0020,221098.04,2022-10-10,Overdue
INV082702,PO008976,V0488,91255.56,2024-11-30,Paid
INV082703,PO006959,V0055,334641.95,2025-07-28,Overdue
INV082704,PO091979,V0130,265017.11,2022-08-16,Paid
INV082705,PO078351,V0486,103569.49,2025-12-05,Paid
INV082706,PO006648,V0128,243598.74,2023-08-17,Pending
INV082707,PO091238,V0460,742829.29,2022-10-17,Paid
INV082708,PO092766,V0166,223066.07,2022-03-13,Paid
INV082709,PO079032,V0268,87356.84,2024-06-15,Paid
INV082710,PO073616,V0066,19265.78,2023-05-16,Paid
INV082711,PO051329,V0290,176222.1,2025-09-19,Paid
INV082712,PO013977,V0031,87621.02,2024-99-99,Paid
INV082713,PO015680,V0445,194434.45,2025-04-05,Paid
INV082714,PO078428,V0467,9864.53,2022-08-04,Paid
INV082715,PO053803,V0328,35398.29,2023-10-23,Pending
INV082716,PO031502,V0386,138284.96,2026-01-05,Paid
INV082717,PO094690,V0313,48452.13,2023-07-15,Paid
INV082718,PO096504,V0445,14698.01,2022-08-06,Pending
INV082719,PO050096,V0111,81334.19,2022-04-11,Paid
INV082720,PO009284,V0305,59790.04,2024-03-09,Paid
INV082721,PO077070,,25473.34,2022-03-06,Paid
INV082722,PO034512,V0080,191996.33,2022-04-25,Paid
INV082723,PO069519,V0433,47637.63,2024-99-99,Overdue
INV082724,PO030413,V0395,1941.86,2025-09-24,Paid
INV082725,PO034449,V0256,80759.92,2022-05-27,Overdue
INV082726,PO082012,V0082,61438.89,2025-10-26,Pending
INV082727,PO036788, V0289 ,123948.58,2022-06-28,Pending
INV082728,PO071306,V0005,171251.3,2024-08-16,Paid
INV082729,PO042479,V0043,29873.66,2025-10-12,Paid
INV082730,PO059921,V0129,25713.66,2023-11-18,Paid
INV082731,PO058760,V0382,159536.95,2025-12-08,Overdue
INV082732,PO090552,V0125,85408.17,2023-08-04,Paid
INV082733,PO091898,V0007,31214.61,2025-04-11,Paid
INV082734,PO039543,V0255,143143.59,2023-09-11,Pending
INV082735,PO005317,V0011,428.08,2025-01-14,Paid
INV082736,PO021859,V0051,199871.51,2022-05-21,Overdue
INV082737,PO040150,V0468,83345.6,2023-07-10,Overdue
INV082738,PO056528,V0291,159635.31,2023-01-06,Paid
INV082739,PO074357,,382076.92,2025-12-27,Pending
INV082740,,V0065,359862.11,2023-05-30,Paid
INV082741,PO039844,V0466,128620.85,2023-04-11,Paid
INV082742,PO003081,V0237,114426.16,2025-04-11,Paid
INV082743,PO037006,V0275,604047.16,2023-12-08,Paid
INV082744,PO095766,V0339,152742.06,2024-04-01,Pending
INV082745,PO044816,V0060,218700.08,2022-02-28,Overdue
INV082746,PO036521,V0249,79596.96,2022-04-01,Pending
INV082747,PO052636,V0496,360115.32,2023-05-30,Overdue
INV082748,PO011358,V0112,5361.68,2025-04-30,Overdue
INV082749,PO097181,V0100,122077.34,2023-09-06,Paid
INV082750,PO090817,V0080,215521.15,2022-10-22,Paid
INV082751,PO042326,V0209,43359.81,2022-12-18,Paid
INV082752,PO080160,V0435,32280.3,2024-03-08,Paid
INV082753,PO040628,V0227,204223.64,2024-08-16,Paid
INV082754,PO014234,V0197,26066.24,2025-01-01,Paid
INV082755,PO015263,V0337,25483.89,2025-04-27,Paid
INV082756,PO001556,V0134,214650.96,2024-10-13,Paid
INV082757,PO046932,V0114,200761.16,2025-12-04,Paid
INV082758,PO063713,V0246,110704.07,2022-10-14,Paid
INV082759,PO059561,V0014,203626.59,2023-06-06,Paid
INV082760,PO085548,V0388,145871.35,2024-02-22,Paid
INV082761,PO086002,V0443,61180.91,2024-09-13,Paid
INV082762,PO071356,V0370,115773.57,2024-06-24,Paid
INV082763,PO053343,V0254,35290.7,2022-02-15,Paid
INV082764,PO027583,V0419,7995.67,2022-05-10,Paid
INV082765,PO052818,V0106,250572.4,2025-11-03,Pending
INV082766,PO034573,V0444,57884.71,2023-12-28,Paid
INV082767,PO081543,,81271.37,2023-08-06,Paid
INV082768,PO074398,V0387,68561.97,2024-10-11,Paid
INV082769,PO047615,V0383,87111.38,2025-09-10,Paid
INV082770,PO060742,V0149,569171.0,2024-09-23,Paid
INV082771,PO082053,V0402,14309.3,2025-01-02,Paid
INV082772,PO072029,V0021,594288.01,2023-01-09,Paid
INV082773,PO090659,V0196,175945.18,2024-06-12,Paid
INV082774,PO022063,V0011,101922.59,2022-05-01,Paid
INV082775,PO029678,V0092,24608.8,2023-03-30,Paid
INV082776,PO050220,V0131,292112.28,2025-03-04,Paid
INV082777,PO050454,V0425,323706.6,2022-04-02,Paid
INV082778,PO029835,V0416,35218.74,2024-12-03,Paid
INV082779,PO023789,V0038,130631.72,2025-11-08,Overdue
INV082780,PO024842,V0035,760674.12,2023-06-13,Paid
INV082781,PO075946,V0232,98094.69,2025-08-13,Paid
INV082782,PO066776,V0099,158003.33,2025-05-30,Paid
INV082783,PO049269,V0296,43248.49,2023-09-23,Paid
INV082784,PO044270,V0003,321909.25,2025-07-06,Paid
INV082785,PO056576,V0257,245819.88,2022-06-02,Paid
INV082786,PO073460,V0497,135467.95,2024-04-25,Paid
INV082787,PO089936,V0005,15218.11,2024-01-13,Paid
INV082788,PO065356,V0401,1105863.07,2024-01-04,Paid
INV082789,PO034743,V0073,100703.23,2022-04-08,Paid
INV082790,PO018866,V0283,64616.46,2025-06-15,Paid
INV082791,PO095648,V0130,36687.35,2022-09-19,Overdue
INV082792,PO072644,V0194,20570.47,2023-01-31,Paid
INV082793,PO053482,V0105,,2022-07-28,Paid
INV082794,PO098913,V0457,30707.49,2023-01-08,Overdue
INV082795,PO040047,V0060,126018.07,2024-07-13,Paid
INV082796,PO093905,V0341,159556.12,2025-10-21,Paid
INV082797,PO034645,V0356,165456.08,2024-04-04,Pending
INV082798,PO081473,V0256,135197.38,2024-06-04,Paid
INV082799,PO083579,V0171,39211.27,2023-03-05,Pending
INV082800,PO031084,V0032,1466257.64,2022-09-06,Paid
INV082801,PO016793,V0406,277776.63,2023-11-17,Paid
INV082802,PO065147,V0009,126109.62,2024-12-22,Pending
INV082803,PO042271,V0200,218159.82,2024-11-13,Paid
INV082804,PO047060,V0148,10786.16,2024-11-10,Paid
INV082805,PO098522,V0473,86404.1,2023-01-12,Pending
INV082806,PO027027,V0223,95205.92,2022-09-02,Paid
INV082807,PO081118,V0080,294359.3,2024-08-11,Overdue
INV082808,PO047449,V0367,142578.52,2023-08-05,Paid
INV082809,PO018916,V0103,34435.48,2023-09-18,Paid
INV082810,PO004209,V0153,1211285.08,2023-07-23,Paid
INV082811,PO029714,V0135,13254.97,2024-08-10,Paid
INV082812,PO080091,V0129,495395.65,2024-10-15,Paid
INV082813,PO053409,V0341,71096.1,2022-04-11,Paid
INV082814,PO005190,V0138,92831.93,2023-07-02,Paid
INV082815,, V0433 ,64184.25,2025-01-18,Pending
INV082816,PO024422,V0130,247889.91,2023-08-20,Paid
INV082817,PO071779,V0316,1011146.05,2023-10-20,Paid
INV082818,PO046672,V0053,39035.51,2023-08-19,Paid
INV082819,PO082235,V0087,3982.53,2023-10-20,Paid
INV082820,PO054306,V0221,731246.6,2023-04-06,Paid
INV082821,PO065762,V0330,706100.9,2024-06-05,Paid
INV082822,PO008671,V0282,29468.99,2022-08-26,Overdue
INV082823,PO096747,V0399,103330.08,2025-10-28,Paid
INV082824,PO057567,V0155,215680.02,2025-03-06,Pending
INV082825,PO042676,V0181,645597.27,2022-02-06,Paid
INV082826,PO071923,V0140,164075.3,2024-08-10,Paid
INV082827,PO073816,V0321,6306.46,2022-07-18,Pending
INV082828,PO082400,V0278,250078.83,2024-02-15,Paid
INV082829,PO016693,V0315,49641.29,2022-04-09,Paid
INV082830,PO039567,V0010,837345.95,2022-11-24,Paid
INV082831,PO082460,V0469,73106.66,2024-12-15,Paid
INV082832,PO046548,V0443,,2022-12-29,Overdue
INV082833,PO048826,V0174,174129.08,2025-04-07,Paid
INV082834,PO046066,V0176,18736.34,2025-05-18,Paid
INV082835,PO057524,V0217,534505.96,2023-04-06,Paid
INV082836,PO066085,V0206,223150.85,2022-11-30,Pending
INV082837,PO065538,V0065,39219.43,2022-03-20,Pending
INV082838,PO017442,V0377,70177.82,2023-06-17,Overdue
INV082839,PO013626,V0126,-84057.09,2024-06-10,Paid
INV082840,PO010466,V0234,286289.57,2024-07-30,Paid
INV082841,PO040521,V0138,47115.37,2025-06-21,Paid
INV082842,PO097213,V0422,667767.36,2025-12-01,Paid
INV082843,PO043893,V0154,27567.77,2024-11-17,Paid
INV082844,PO005627,V0274,165256.49,2026-01-08,Pending
INV082845,PO086966,V0393,79501.7,2022-08-02,Paid
INV082846,PO086132,V0381,6868.32,2022-03-11,Paid
INV082847,PO051314,V0457,1104146.18,2023-08-18,Paid
INV082848,PO042526,V0119,203616.84,2025-11-26,Pending
INV082849,PO016979,V0023,130335.46,2023-01-28,Overdue
INV082850,PO010960,V0040,646983.08,2024-06-21,Overdue
INV082851,PO059499,V0103,53060.99,2024-07-31,Pending
INV082852,PO011962,V0171,8815.33,2022-10-23,Paid
INV082853,PO054424,V0161,151972.56,2025-12-30,Paid
INV082854,,V0367,55317.43,2022-09-13,Pending
INV082855,PO056480,V0396,28640.24,2022-03-12,Paid
INV082856,PO014411,V0454,576782.78,2023-01-11,Overdue
INV082857,PO073053,V0333,169368.19,2024-05-23,Paid
INV082858,PO039594,V0248,27105.55,2023-08-25,Paid
INV082859,PO012120,V0362,75860.74,2025-02-06,Paid
INV082860,PO006483,V0312,275380.54,2025-07-09,Paid
INV082861,PO089257,,216678.86,2024-04-27,Paid
INV082862,PO054073,V0036,171834.83,2025-01-06,Overdue
INV082863,PO081973,V0303,62353.91,2024-99-99,Paid
INV082864,PO049062,V0385,434271.13,2023-04-03,Pending
INV082865,PO082177,V0155,5247.08,2025-12-04,Pending
INV082866,PO097502,V0492,18152.56,2022-11-02,Pending
INV082867,PO007756,,36695.39,2024-12-17,Paid
INV082868,PO060676,V0470,553861.13,2025-12-07,Paid
INV082869,PO057359,V0177,275568.32,2023-04-18,Paid
INV082870,PO084817,V0395,717452.51,2022-07-17,Paid
INV082871,PO067661,,298752.06,2023-01-14,Paid
INV082872,PO020170,V0404,299234.24,2025-02-22,Paid
INV082873,,V0013,176202.53,2025-11-08,Paid
INV082874,PO019334,V0192,131264.25,2025-02-05,Paid
INV082875,PO083586,V0218,32221.51,2024-11-22,Pending
INV082876,PO038987,V0058,59223.21,2024-10-12,Paid
INV082877,PO094554,V0361,1686155.8,2022-09-06,Pending
INV082878,PO077660,V0001,18438.1,2025-02-22,Paid
INV082879,PO096589,V0307,269712.54,2023-09-06,Paid
INV082880,PO060070,V0068,-181526.83,2024-12-12,Overdue
