po_id,vendor_id,item_name,quantity,po_date,region,ingestion_timestamp,load_date,pipeline_run_id,source_file
PO017495,V0112,Mechanical Copper Wire Heavy Duty,91.0,2024-06-08 00:00:00,Central,2026-07-09T18:01:16.324Z,2026-07-09,8169b151-cbbc-4d7f-bfa1-26950e5c866e,purchase_orders
PO085699,V0286,Structural Pneumatic Cylinder Premium,68.0,2025-10-14 00:00:00,Central,2026-07-09T18:01:16.324Z,2026-07-09,8169b151-cbbc-4d7f-bfa1-26950e5c866e,purchase_orders
PO061706,V0269,Structural Hydraulic Pump Premium,222.0,2025-11-25 00:00:00,West,2026-07-09T18:01:16.324Z,2026-07-09,8169b151-cbbc-4d7f-bfa1-26950e5c866e,purchase_orders
null,V0122,Fluid Control Panel Premium,477.0,2025-07-02 00:00:00,West,2026-07-09T18:01:16.324Z,2026-07-09,8169b151-cbbc-4d7f-bfa1-26950e5c866e,purchase_orders
PO070173,V0306,Fluid Lubricant Standard,144.0,2025-12-23 00:00:00,Central,2026-07-09T18:01:16.324Z,2026-07-09,8169b151-cbbc-4d7f-bfa1-26950e5c866e,purchase_orders
PO096223,V0194,Electrical Transformer Oil Standard,333.0,2022-05-25 00:00:00,North,2026-07-09T18:01:16.324Z,2026-07-09,8169b151-cbbc-4d7f-bfa1-26950e5c866e,purchase_orders
PO052413,V0101,Fluid Steel Rod Standard,473.0,2022-01-24 00:00:00,South,2026-07-09T18:01:16.324Z,2026-07-09,8169b151-cbbc-4d7f-bfa1-26950e5c866e,purchase_orders
PO097494,V0469,Safety Conveyor Belt,480.0,2022-01-14 00:00:00,east,2026-07-09T18:01:16.324Z,2026-07-09,8169b151-cbbc-4d7f-bfa1-26950e5c866e,purchase_orders
PO009094,V0266,Instrumentation Fasteners,328.0,2022-09-08 00:00:00,East,2026-07-09T18:01:16.324Z,2026-07-09,8169b151-cbbc-4d7f-bfa1-26950e5c866e,purchase_orders
PO006268,V0407,Fluid Control Panel Premium,181.0,2024-12-08 00:00:00,South,2026-07-09T18:01:16.324Z,2026-07-09,8169b151-cbbc-4d7f-bfa1-26950e5c866e,purchase_orders
PO081824,V0486,Fluid Pneumatic Cylinder,221.0,2022-09-15 00:00:00,Central,2026-07-09T18:01:16.324Z,2026-07-09,8169b151-cbbc-4d7f-bfa1-26950e5c866e,purchase_orders
PO040204,V0282,Structural Conveyor Belt Standard,85.0,2023-04-04 00:00:00,North,2026-07-09T18:01:16.324Z,2026-07-09,8169b151-cbbc-4d7f-bfa1-26950e5c866e,purchase_orders
PO069326,V0049,Instrumentation Fasteners,308.0,2023-02-06 00:00:00,north,2026-07-09T18:01:16.324Z,2026-07-09,8169b151-cbbc-4d7f-bfa1-26950e5c866e,purchase_orders
PO057863,V0046,Electrical Bearing Heavy Duty,248.0,2023-05-21 00:00:00,Central,2026-07-09T18:01:16.324Z,2026-07-09,8169b151-cbbc-4d7f-bfa1-26950e5c866e,purchase_orders
PO052992,V0156,Electrical PVC Pipe Premium,319.0,2022-05-13 00:00:00,East,2026-07-09T18:01:16.324Z,2026-07-09,8169b151-cbbc-4d7f-bfa1-26950e5c866e,purchase_orders
PO089246,V0055,Structural Flow Meter Premium,210.0,2024-10-21 00:00:00,South,2026-07-09T18:01:16.324Z,2026-07-09,8169b151-cbbc-4d7f-bfa1-26950e5c866e,purchase_orders
PO026874,V0018,Safety Control Panel,349.0,2024-02-24 00:00:00,Central,2026-07-09T18:01:16.324Z,2026-07-09,8169b151-cbbc-4d7f-bfa1-26950e5c866e,purchase_orders
PO062597,null,Instrumentation Bearing,130.0,2023-07-31 00:00:00,North,2026-07-09T18:01:16.324Z,2026-07-09,8169b151-cbbc-4d7f-bfa1-26950e5c866e,purchase_orders
null,V0301,Mechanical Copper Wire Heavy Duty,6.0,2024-07-02 00:00:00,Central,2026-07-09T18:01:16.324Z,2026-07-09,8169b151-cbbc-4d7f-bfa1-26950e5c866e,purchase_orders
PO040991,V0131,Fluid Control Panel Premium,93.0,2024-02-20 00:00:00,Central,2026-07-09T18:01:16.324Z,2026-07-09,8169b151-cbbc-4d7f-bfa1-26950e5c866e,purchase_orders
PO013929,V0449,Structural Bearing Kit,401.0,2023-02-05 00:00:00,Central,2026-07-09T18:01:16.324Z,2026-07-09,8169b151-cbbc-4d7f-bfa1-26950e5c866e,purchase_orders
PO094954,V0028,Structural Safety Helmet Heavy Duty,153.0,2023-04-19 00:00:00,North,2026-07-09T18:01:16.324Z,2026-07-09,8169b151-cbbc-4d7f-bfa1-26950e5c866e,purchase_orders
PO018743,V0268,Safety Pneumatic Cylinder,217.0,2023-03-28 00:00:00,East,2026-07-09T18:01:16.324Z,2026-07-09,8169b151-cbbc-4d7f-bfa1-26950e5c866e,purchase_orders
PO001058,V0018,Instrumentation Pneumatic Cylinder Premium,195.0,2024-01-23 00:00:00,Central,2026-07-09T18:01:16.324Z,2026-07-09,8169b151-cbbc-4d7f-bfa1-26950e5c866e,purchase_orders
PO004338,V0036,Electrical Copper Wire Premium,382.0,2024-03-08 00:00:00,North,2026-07-09T18:01:16.324Z,2026-07-09,8169b151-cbbc-4d7f-bfa1-26950e5c866e,purchase_orders
PO034171,V0253,Structural Pneumatic Cylinder Premium,148.0,2022-09-05 00:00:00,North,2026-07-09T18:01:16.324Z,2026-07-09,8169b151-cbbc-4d7f-bfa1-26950e5c866e,purchase_orders
PO096506,V0382,Instrumentation Steel Rod,78.0,2025-04-19 00:00:00,North,2026-07-09T18:01:16.324Z,2026-07-09,8169b151-cbbc-4d7f-bfa1-26950e5c866e,purchase_orders
PO002030,V0221,Mechanical Flow Meter,407.0,2025-02-05 00:00:00,south,2026-07-09T18:01:16.324Z,2026-07-09,8169b151-cbbc-4d7f-bfa1-26950e5c866e,purchase_orders
PO001431,V0479,Safety Transformer Oil Kit,328.0,2025-03-30 00:00:00,west,2026-07-09T18:01:16.324Z,2026-07-09,8169b151-cbbc-4d7f-bfa1-26950e5c866e,purchase_orders
PO035084,V0246,Instrumentation Steel Rod,257.0,2022-07-11 00:00:00,North,2026-07-09T18:01:16.324Z,2026-07-09,8169b151-cbbc-4d7f-bfa1-26950e5c866e,purchase_orders
PO033932,V0108,Safety Transformer Oil Heavy Duty,274.0,2023-08-07 00:00:00,West,2026-07-09T18:01:16.324Z,2026-07-09,8169b151-cbbc-4d7f-bfa1-26950e5c866e,purchase_orders
PO055376,V0223,Instrumentation Flow Meter Premium,42.0,2022-11-14 00:00:00,north,2026-07-09T18:01:16.324Z,2026-07-09,8169b151-cbbc-4d7f-bfa1-26950e5c866e,purchase_orders
PO022825,V0457,Mechanical Flow Meter Premium,168.0,2025-01-10 00:00:00,West,2026-07-09T18:01:16.324Z,2026-07-09,8169b151-cbbc-4d7f-bfa1-26950e5c866e,purchase_orders
PO073647,V0330,Fluid Steel Rod Standard,287.0,2022-06-20 00:00:00,East,2026-07-09T18:01:16.324Z,2026-07-09,8169b151-cbbc-4d7f-bfa1-26950e5c866e,purchase_orders
PO025270,V0336,Safety Gearbox Premium,357.0,2024-11-01 00:00:00,East,2026-07-09T18:01:16.324Z,2026-07-09,8169b151-cbbc-4d7f-bfa1-26950e5c866e,purchase_orders
PO064035,V0041,Instrumentation Safety Helmet,24.0,2022-12-28 00:00:00,East,2026-07-09T18:01:16.324Z,2026-07-09,8169b151-cbbc-4d7f-bfa1-26950e5c866e,purchase_orders
PO014806,V0021,Safety Pneumatic Cylinder Kit,184.0,2025-11-06 00:00:00,south,2026-07-09T18:01:16.324Z,2026-07-09,8169b151-cbbc-4d7f-bfa1-26950e5c866e,purchase_orders
PO060298,V0307,Mechanical Circuit Breaker Premium,447.0,2022-03-15 00:00:00,central,2026-07-09T18:01:16.324Z,2026-07-09,8169b151-cbbc-4d7f-bfa1-26950e5c866e,purchase_orders
PO050079,V0228,Electrical Gearbox Premium,11.0,2023-07-09 00:00:00,West,2026-07-09T18:01:16.324Z,2026-07-09,8169b151-cbbc-4d7f-bfa1-26950e5c866e,purchase_orders
PO031592,V0042,Instrumentation Hydraulic Pump Premium,52.0,2024-09-29 00:00:00,Central,2026-07-09T18:01:16.324Z,2026-07-09,8169b151-cbbc-4d7f-bfa1-26950e5c866e,purchase_orders
PO000586,V0078,Safety Control Panel Kit,397.0,2022-04-18 00:00:00,West,2026-07-09T18:01:16.324Z,2026-07-09,8169b151-cbbc-4d7f-bfa1-26950e5c866e,purchase_orders
PO036905,V0409,Fluid Safety Helmet Premium,42.0,2023-03-29 00:00:00,west,2026-07-09T18:01:16.324Z,2026-07-09,8169b151-cbbc-4d7f-bfa1-26950e5c866e,purchase_orders
PO021333,V0471,Safety Pneumatic Cylinder,33.0,2025-02-12 00:00:00,East,2026-07-09T18:01:16.324Z,2026-07-09,8169b151-cbbc-4d7f-bfa1-26950e5c866e,purchase_orders
PO039457,V0223,Safety Conveyor Belt,491.0,2024-02-05 00:00:00,North,2026-07-09T18:01:16.324Z,2026-07-09,8169b151-cbbc-4d7f-bfa1-26950e5c866e,purchase_orders
PO012534,V0103,Safety Conveyor Belt,382.0,2022-04-07 00:00:00,Central,2026-07-09T18:01:16.324Z,2026-07-09,8169b151-cbbc-4d7f-bfa1-26950e5c866e,purchase_orders
PO040816,V0302,Mechanical Welding Rod Heavy Duty,227.0,2025-01-24 00:00:00,North,2026-07-09T18:01:16.324Z,2026-07-09,8169b151-cbbc-4d7f-bfa1-26950e5c866e,purchase_orders
PO068317,V0042,Structural Copper Wire Premium,454.0,2024-05-09 00:00:00,Central,2026-07-09T18:01:16.324Z,2026-07-09,8169b151-cbbc-4d7f-bfa1-26950e5c866e,purchase_orders
PO042918,V0148,Instrumentation Bearing,345.0,2024-02-01 00:00:00,South,2026-07-09T18:01:16.324Z,2026-07-09,8169b151-cbbc-4d7f-bfa1-26950e5c866e,purchase_orders
PO005216,V0128,Instrumentation Bearing Premium,275.0,2025-02-22 00:00:00,Central,2026-07-09T18:01:16.324Z,2026-07-09,8169b151-cbbc-4d7f-bfa1-26950e5c866e,purchase_orders
PO083013,V0182,Structural Bearing,153.0,2025-05-24 00:00:00,South,2026-07-09T18:01:16.324Z,2026-07-09,8169b151-cbbc-4d7f-bfa1-26950e5c866e,purchase_orders
PO040200,V0458,Instrumentation Copper Wire,308.0,2025-12-20 00:00:00,North,2026-07-09T18:01:16.324Z,2026-07-09,8169b151-cbbc-4d7f-bfa1-26950e5c866e,purchase_orders
PO064274,V0476,Safety Pressure Gauge Kit,314.0,2025-08-27 00:00:00,Central,2026-07-09T18:01:16.324Z,2026-07-09,8169b151-cbbc-4d7f-bfa1-26950e5c866e,purchase_orders
PO088544,V0248,Instrumentation Hydraulic Pump Premium,160.0,2023-07-22 00:00:00,Central,2026-07-09T18:01:16.324Z,2026-07-09,8169b151-cbbc-4d7f-bfa1-26950e5c866e,purchase_orders
PO000834,V0319,Mechanical Fasteners Premium,158.0,2023-03-15 00:00:00,East,2026-07-09T18:01:16.324Z,2026-07-09,8169b151-cbbc-4d7f-bfa1-26950e5c866e,purchase_orders
PO041273,V0089,Safety Pneumatic Cylinder,478.0,2024-01-24 00:00:00,East,2026-07-09T18:01:16.324Z,2026-07-09,8169b151-cbbc-4d7f-bfa1-26950e5c866e,purchase_orders
PO079343,V0450,Safety Hydraulic Pump Standard,198.0,2024-09-17 00:00:00,Central,2026-07-09T18:01:16.324Z,2026-07-09,8169b151-cbbc-4d7f-bfa1-26950e5c866e,purchase_orders
PO035016,V0108,Instrumentation Circuit Breaker Standard,312.0,2025-08-06 00:00:00,West,2026-07-09T18:01:16.324Z,2026-07-09,8169b151-cbbc-4d7f-bfa1-26950e5c866e,purchase_orders
PO066703,V0001,Fluid Safety Helmet Premium,422.0,2022-04-07 00:00:00,North,2026-07-09T18:01:16.324Z,2026-07-09,8169b151-cbbc-4d7f-bfa1-26950e5c866e,purchase_orders
PO065644,V0345,Safety Transformer Oil Premium,83.0,2024-09-21 00:00:00,East,2026-07-09T18:01:16.324Z,2026-07-09,8169b151-cbbc-4d7f-bfa1-26950e5c866e,purchase_orders
PO018486,V0029,Safety Conveyor Belt Standard,211.0,2022-11-20 00:00:00,South,2026-07-09T18:01:16.324Z,2026-07-09,8169b151-cbbc-4d7f-bfa1-26950e5c866e,purchase_orders
PO033334,V0435,Mechanical Fasteners Heavy Duty,448.0,2023-12-02 00:00:00,East,2026-07-09T18:01:16.324Z,2026-07-09,8169b151-cbbc-4d7f-bfa1-26950e5c866e,purchase_orders
PO013552,V0097,Electrical Steel Rod Standard,490.0,2023-06-26 00:00:00,West,2026-07-09T18:01:16.324Z,2026-07-09,8169b151-cbbc-4d7f-bfa1-26950e5c866e,purchase_orders
PO095261,V0208,Electrical Gearbox Premium,467.0,2024-04-23 00:00:00,Central,2026-07-09T18:01:16.324Z,2026-07-09,8169b151-cbbc-4d7f-bfa1-26950e5c866e,purchase_orders
PO017673,V0449,Structural Flow Meter Premium,132.0,2023-08-08 00:00:00,Central,2026-07-09T18:01:16.324Z,2026-07-09,8169b151-cbbc-4d7f-bfa1-26950e5c866e,purchase_orders
PO023146,V0358,Instrumentation Flow Meter Heavy Duty,101.0,2024-01-08 00:00:00,South,2026-07-09T18:01:16.324Z,2026-07-09,8169b151-cbbc-4d7f-bfa1-26950e5c866e,purchase_orders
PO061130,V0358,Structural Copper Wire Standard,169.0,2022-06-18 00:00:00,South,2026-07-09T18:01:16.324Z,2026-07-09,8169b151-cbbc-4d7f-bfa1-26950e5c866e,purchase_orders
PO069841,V0289,Safety Transformer Oil Standard,307.0,2023-09-09 00:00:00,Central,2026-07-09T18:01:16.324Z,2026-07-09,8169b151-cbbc-4d7f-bfa1-26950e5c866e,purchase_orders
PO096987,V0132,Safety Pressure Gauge Premium,491.0,2024-05-03 00:00:00,East,2026-07-09T18:01:16.324Z,2026-07-09,8169b151-cbbc-4d7f-bfa1-26950e5c866e,purchase_orders
PO035754,V0401,Mechanical Conveyor Belt,324.0,2024-09-26 00:00:00,South,2026-07-09T18:01:16.324Z,2026-07-09,8169b151-cbbc-4d7f-bfa1-26950e5c866e,purchase_orders
PO033460,V0060,Electrical Conveyor Belt Standard,203.0,2022-10-24 00:00:00,North,2026-07-09T18:01:16.324Z,2026-07-09,8169b151-cbbc-4d7f-bfa1-26950e5c866e,purchase_orders
PO014269,V0406,Safety Gearbox Premium,331.0,2022-12-03 00:00:00,North,2026-07-09T18:01:16.324Z,2026-07-09,8169b151-cbbc-4d7f-bfa1-26950e5c866e,purchase_orders
PO022187,V0359,Instrumentation Safety Helmet,25.0,2024-09-18 00:00:00,East,2026-07-09T18:01:16.324Z,2026-07-09,8169b151-cbbc-4d7f-bfa1-26950e5c866e,purchase_orders
PO015023,V0350,Mechanical Fasteners Premium,250.0,2024-08-15 00:00:00,North,2026-07-09T18:01:16.324Z,2026-07-09,8169b151-cbbc-4d7f-bfa1-26950e5c866e,purchase_orders
PO011969,V0055,Instrumentation Transformer Oil Kit,394.0,2022-06-20 00:00:00,South,2026-07-09T18:01:16.324Z,2026-07-09,8169b151-cbbc-4d7f-bfa1-26950e5c866e,purchase_orders
PO028566, V0460 ,Safety Pressure Gauge Kit,28.0,2023-02-14 00:00:00,Central,2026-07-09T18:01:16.324Z,2026-07-09,8169b151-cbbc-4d7f-bfa1-26950e5c866e,purchase_orders
PO025842,V0469,Structural Pneumatic Cylinder Premium,472.0,2025-05-04 00:00:00,east,2026-07-09T18:01:16.324Z,2026-07-09,8169b151-cbbc-4d7f-bfa1-26950e5c866e,purchase_orders
PO000279,V0368,Structural Transformer Oil,126.0,2022-12-26 00:00:00,North,2026-07-09T18:01:16.324Z,2026-07-09,8169b151-cbbc-4d7f-bfa1-26950e5c866e,purchase_orders
PO076183,V0304,Fluid Flow Meter Kit,423.0,2024-08-27 00:00:00,North,2026-07-09T18:01:16.324Z,2026-07-09,8169b151-cbbc-4d7f-bfa1-26950e5c866e,purchase_orders
PO006149,V0013,Structural Pressure Gauge Standard,127.0,2023-04-22 00:00:00,North,2026-07-09T18:01:16.324Z,2026-07-09,8169b151-cbbc-4d7f-bfa1-26950e5c866e,purchase_orders
PO061297,V0424,Mechanical Circuit Breaker Premium,226.0,2022-03-15 00:00:00,North,2026-07-09T18:01:16.324Z,2026-07-09,8169b151-cbbc-4d7f-bfa1-26950e5c866e,purchase_orders
PO077960,V0471,Structural Bearing,439.0,2024-06-29 00:00:00,East,2026-07-09T18:01:16.324Z,2026-07-09,8169b151-cbbc-4d7f-bfa1-26950e5c866e,purchase_orders
PO014150,V0187,Mechanical Flow Meter Premium,189.0,2025-01-24 00:00:00,Central,2026-07-09T18:01:16.324Z,2026-07-09,8169b151-cbbc-4d7f-bfa1-26950e5c866e,purchase_orders
PO047140,V0429,Safety Pneumatic Cylinder Kit,null,2025-09-05 00:00:00,North,2026-07-09T18:01:16.324Z,2026-07-09,8169b151-cbbc-4d7f-bfa1-26950e5c866e,purchase_orders
PO029518,V0338,Fluid Conveyor Belt,444.0,2025-02-19 00:00:00,West,2026-07-09T18:01:16.324Z,2026-07-09,8169b151-cbbc-4d7f-bfa1-26950e5c866e,purchase_orders
PO010050,V0472,Structural Transformer Oil,459.0,2023-12-05 00:00:00,West,2026-07-09T18:01:16.324Z,2026-07-09,8169b151-cbbc-4d7f-bfa1-26950e5c866e,purchase_orders
PO053346,V0059,Safety Control Panel,369.0,2025-02-24 00:00:00,East,2026-07-09T18:01:16.324Z,2026-07-09,8169b151-cbbc-4d7f-bfa1-26950e5c866e,purchase_orders
PO075310,V0138,Instrumentation Pneumatic Cylinder Premium,null,2024-04-14 00:00:00,West,2026-07-09T18:01:16.324Z,2026-07-09,8169b151-cbbc-4d7f-bfa1-26950e5c866e,purchase_orders
PO020613,V0329,Instrumentation Flow Meter Heavy Duty,30.0,2023-02-19 00:00:00,Central,2026-07-09T18:01:16.324Z,2026-07-09,8169b151-cbbc-4d7f-bfa1-26950e5c866e,purchase_orders
PO034287,V0210,Fluid Steel Rod Standard,null,2025-07-22 00:00:00,East,2026-07-09T18:01:16.324Z,2026-07-09,8169b151-cbbc-4d7f-bfa1-26950e5c866e,purchase_orders
PO059397,V0443,Fluid Pneumatic Cylinder,37.0,2023-11-01 00:00:00,North,2026-07-09T18:01:16.324Z,2026-07-09,8169b151-cbbc-4d7f-bfa1-26950e5c866e,purchase_orders
PO038721,V0471,Electrical Transformer Oil Kit,53.0,2022-01-18 00:00:00,East,2026-07-09T18:01:16.324Z,2026-07-09,8169b151-cbbc-4d7f-bfa1-26950e5c866e,purchase_orders
PO031121,V0335,Instrumentation Flow Meter Heavy Duty,37.0,2024-02-17 00:00:00,east,2026-07-09T18:01:16.324Z,2026-07-09,8169b151-cbbc-4d7f-bfa1-26950e5c866e,purchase_orders
PO046500,V0130,Safety Lubricant Kit,145.0,2023-10-05 00:00:00,North,2026-07-09T18:01:16.324Z,2026-07-09,8169b151-cbbc-4d7f-bfa1-26950e5c866e,purchase_orders
PO031419,V0095,Fluid Conveyor Belt Kit,135.0,2024-10-14 00:00:00,west,2026-07-09T18:01:16.324Z,2026-07-09,8169b151-cbbc-4d7f-bfa1-26950e5c866e,purchase_orders
PO001573,V0155,Structural Bearing Kit,152.0,2022-03-16 00:00:00,Central,2026-07-09T18:01:16.324Z,2026-07-09,8169b151-cbbc-4d7f-bfa1-26950e5c866e,purchase_orders
PO078057,V0251,Safety Pressure Gauge Premium,206.0,2023-11-20 00:00:00,Central,2026-07-09T18:01:16.324Z,2026-07-09,8169b151-cbbc-4d7f-bfa1-26950e5c866e,purchase_orders
PO053084,V0462,Electrical Gearbox Premium,249.0,2022-06-06 00:00:00,East,2026-07-09T18:01:16.324Z,2026-07-09,8169b151-cbbc-4d7f-bfa1-26950e5c866e,purchase_orders
PO027806,V0078,Safety Pneumatic Cylinder,87.0,2024-07-30 00:00:00,west,2026-07-09T18:01:16.324Z,2026-07-09,8169b151-cbbc-4d7f-bfa1-26950e5c866e,purchase_orders
PO096811,V0048,Fluid Bearing Premium,499.0,2022-10-04 00:00:00,West,2026-07-09T18:01:16.324Z,2026-07-09,8169b151-cbbc-4d7f-bfa1-26950e5c866e,purchase_orders
PO097650,V0148,Electrical PVC Pipe Premium,423.0,2023-12-21 00:00:00,South,2026-07-09T18:01:16.324Z,2026-07-09,8169b151-cbbc-4d7f-bfa1-26950e5c866e,purchase_orders
PO015843,V0123,Electrical Steel Rod,367.0,2024-08-09 00:00:00,West,2026-07-09T18:01:16.324Z,2026-07-09,8169b151-cbbc-4d7f-bfa1-26950e5c866e,purchase_orders
PO052853,V0320,Mechanical Flow Meter Premium,73.0,2024-05-02 00:00:00,North,2026-07-09T18:01:16.324Z,2026-07-09,8169b151-cbbc-4d7f-bfa1-26950e5c866e,purchase_orders
PO050138, V0326 ,Electrical Pneumatic Cylinder Kit,483.0,2025-02-21 00:00:00,north,2026-07-09T18:01:16.324Z,2026-07-09,8169b151-cbbc-4d7f-bfa1-26950e5c866e,purchase_orders
PO027538,V0427,Electrical PVC Pipe Kit,25.0,2025-05-27 00:00:00,East,2026-07-09T18:01:16.324Z,2026-07-09,8169b151-cbbc-4d7f-bfa1-26950e5c866e,purchase_orders
PO011856,V0095,Structural PVC Pipe Heavy Duty,128.0,2022-07-10 00:00:00,West,2026-07-09T18:01:16.324Z,2026-07-09,8169b151-cbbc-4d7f-bfa1-26950e5c866e,purchase_orders
PO041094,V0266,Mechanical Conveyor Belt,424.0,2022-01-26 00:00:00,East,2026-07-09T18:01:16.324Z,2026-07-09,8169b151-cbbc-4d7f-bfa1-26950e5c866e,purchase_orders
PO040942,V0427,Fluid Steel Rod Standard,21.0,2024-03-20 00:00:00,East,2026-07-09T18:01:16.324Z,2026-07-09,8169b151-cbbc-4d7f-bfa1-26950e5c866e,purchase_orders
PO078213,V0218,Electrical Transformer Oil Standard,106.0,2024-10-29 00:00:00,South,2026-07-09T18:01:16.324Z,2026-07-09,8169b151-cbbc-4d7f-bfa1-26950e5c866e,purchase_orders
PO070852,V0265,Electrical Steel Rod,157.0,2023-03-24 00:00:00,West,2026-07-09T18:01:16.324Z,2026-07-09,8169b151-cbbc-4d7f-bfa1-26950e5c866e,purchase_orders
PO085907,V0107,Instrumentation Electric Motor Premium,191.0,2022-02-06 00:00:00,Central,2026-07-09T18:01:16.324Z,2026-07-09,8169b151-cbbc-4d7f-bfa1-26950e5c866e,purchase_orders
null,V0445,Mechanical Electric Motor Standard,194.0,2024-12-27 00:00:00,West,2026-07-09T18:01:16.324Z,2026-07-09,8169b151-cbbc-4d7f-bfa1-26950e5c866e,purchase_orders
PO017248,V0319,Safety Control Panel Heavy Duty,427.0,2023-10-16 00:00:00,East,2026-07-09T18:01:16.324Z,2026-07-09,8169b151-cbbc-4d7f-bfa1-26950e5c866e,purchase_orders
PO091331,V0030,Mechanical Conveyor Belt,80.0,2023-11-13 00:00:00,West,2026-07-09T18:01:16.324Z,2026-07-09,8169b151-cbbc-4d7f-bfa1-26950e5c866e,purchase_orders
PO074412,V0248,Instrumentation Safety Helmet,180.0,2022-05-22 00:00:00,central,2026-07-09T18:01:16.324Z,2026-07-09,8169b151-cbbc-4d7f-bfa1-26950e5c866e,purchase_orders
PO013736, V0141 ,Safety Transformer Oil Kit,56.0,2024-10-31 00:00:00,Central,2026-07-09T18:01:16.324Z,2026-07-09,8169b151-cbbc-4d7f-bfa1-26950e5c866e,purchase_orders
PO075534,V0185,Safety Flow Meter Kit,320.0,2022-04-29 00:00:00,east,2026-07-09T18:01:16.324Z,2026-07-09,8169b151-cbbc-4d7f-bfa1-26950e5c866e,purchase_orders
PO019779,V0356,Structural Hydraulic Pump Premium,74.0,2023-06-17 00:00:00,south,2026-07-09T18:01:16.324Z,2026-07-09,8169b151-cbbc-4d7f-bfa1-26950e5c866e,purchase_orders
PO008094,V0426,Instrumentation Steel Rod,366.0,2022-02-26 00:00:00,West,2026-07-09T18:01:16.324Z,2026-07-09,8169b151-cbbc-4d7f-bfa1-26950e5c866e,purchase_orders
PO092534,V0090,Mechanical Pressure Gauge Premium,96.0,2022-08-25 00:00:00,North,2026-07-09T18:01:16.324Z,2026-07-09,8169b151-cbbc-4d7f-bfa1-26950e5c866e,purchase_orders
PO082193,V0080,Structural Lubricant,111.0,2025-05-08 00:00:00,East,2026-07-09T18:01:16.324Z,2026-07-09,8169b151-cbbc-4d7f-bfa1-26950e5c866e,purchase_orders
PO067484,V0157,Electrical Bearing Heavy Duty,415.0,2025-10-18 00:00:00,West,2026-07-09T18:01:16.324Z,2026-07-09,8169b151-cbbc-4d7f-bfa1-26950e5c866e,purchase_orders
PO046678,V0495,Safety Control Panel,277.0,2024-03-14 00:00:00,West,2026-07-09T18:01:16.324Z,2026-07-09,8169b151-cbbc-4d7f-bfa1-26950e5c866e,purchase_orders
PO074258,V0494,Safety Welding Rod Kit,248.0,2023-03-16 00:00:00,east,2026-07-09T18:01:16.324Z,2026-07-09,8169b151-cbbc-4d7f-bfa1-26950e5c866e,purchase_orders
PO054569,V0307,Safety Transformer Oil Premium,19.0,2023-10-03 00:00:00,Central,2026-07-09T18:01:16.324Z,2026-07-09,8169b151-cbbc-4d7f-bfa1-26950e5c866e,purchase_orders
PO061461,V0482,Fluid Safety Helmet Premium,103.0,2025-06-24 00:00:00,Central,2026-07-09T18:01:16.324Z,2026-07-09,8169b151-cbbc-4d7f-bfa1-26950e5c866e,purchase_orders
PO031022,V0497,Safety Transformer Oil Kit,130.0,2024-01-30 00:00:00,West,2026-07-09T18:01:16.324Z,2026-07-09,8169b151-cbbc-4d7f-bfa1-26950e5c866e,purchase_orders
PO002130,V0169,Mechanical Fasteners Premium,16.0,2024-06-29 00:00:00,North,2026-07-09T18:01:16.324Z,2026-07-09,8169b151-cbbc-4d7f-bfa1-26950e5c866e,purchase_orders
PO095185,V0059,Safety Pneumatic Cylinder Kit,null,2022-10-23 00:00:00,East,2026-07-09T18:01:16.324Z,2026-07-09,8169b151-cbbc-4d7f-bfa1-26950e5c866e,purchase_orders
PO011864,V0231,Structural Flow Meter Premium,10.0,2023-10-07 00:00:00,North,2026-07-09T18:01:16.324Z,2026-07-09,8169b151-cbbc-4d7f-bfa1-26950e5c866e,purchase_orders
PO055043,V0038,Fluid Pneumatic Cylinder,125.0,2023-06-14 00:00:00,West,2026-07-09T18:01:16.324Z,2026-07-09,8169b151-cbbc-4d7f-bfa1-26950e5c866e,purchase_orders
PO014425,V0406,Safety Control Panel Kit,140.0,2024-10-26 00:00:00,North,2026-07-09T18:01:16.324Z,2026-07-09,8169b151-cbbc-4d7f-bfa1-26950e5c866e,purchase_orders
PO052151,V0201,Instrumentation Flow Meter Heavy Duty,143.0,2025-06-17 00:00:00,North,2026-07-09T18:01:16.324Z,2026-07-09,8169b151-cbbc-4d7f-bfa1-26950e5c866e,purchase_orders
PO009162,V0214,Fluid Safety Helmet Standard,234.0,2023-01-04 00:00:00,South,2026-07-09T18:01:16.324Z,2026-07-09,8169b151-cbbc-4d7f-bfa1-26950e5c866e,purchase_orders
PO042666,V0148,Electrical Copper Wire Premium,336.0,2023-07-21 00:00:00,South,2026-07-09T18:01:16.324Z,2026-07-09,8169b151-cbbc-4d7f-bfa1-26950e5c866e,purchase_orders
PO007316,V0135,Structural Gearbox Heavy Duty,244.0,2023-08-14 00:00:00,East,2026-07-09T18:01:16.324Z,2026-07-09,8169b151-cbbc-4d7f-bfa1-26950e5c866e,purchase_orders
PO002181,V0175,Instrumentation Transformer Oil Kit,479.0,2023-05-31 00:00:00,South,2026-07-09T18:01:16.324Z,2026-07-09,8169b151-cbbc-4d7f-bfa1-26950e5c866e,purchase_orders
PO067359,V0233,Electrical PVC Pipe Premium,21.0,2025-01-21 00:00:00,East,2026-07-09T18:01:16.324Z,2026-07-09,8169b151-cbbc-4d7f-bfa1-26950e5c866e,purchase_orders
