contract_id,vendor_id,item_name,category,contract_price,payment_terms,effective_date,ingestion_timestamp,load_date,pipeline_run_id,source_file
CON019618,V0397,Safety Pneumatic Cylinder Kit,Safety,213.59,Net30,2023-01-15,2026-07-09T18:01:58.950Z,2026-07-09,8169b151-cbbc-4d7f-bfa1-26950e5c866e,vendor_contracts
CON019619,V0095,Safety Control Panel Heavy Duty,Safety,451.82,Net30,2021-01-11,2026-07-09T18:01:58.950Z,2026-07-09,8169b151-cbbc-4d7f-bfa1-26950e5c866e,vendor_contracts
CON019620,V0142,Instrumentation Safety Helmet,Instrumentation,1282.85,Net60,2021-08-04,2026-07-09T18:01:58.950Z,2026-07-09,8169b151-cbbc-4d7f-bfa1-26950e5c866e,vendor_contracts
CON019621,V0010,Mechanical Fasteners Heavy Duty,Mechanical,3146.54,Net45,2022-01-16,2026-07-09T18:01:58.950Z,2026-07-09,8169b151-cbbc-4d7f-bfa1-26950e5c866e,vendor_contracts
CON019622,V0032,Mechanical Welding Rod Heavy Duty,Mechanical,796.51,Net15,2021-10-20,2026-07-09T18:01:58.950Z,2026-07-09,8169b151-cbbc-4d7f-bfa1-26950e5c866e,vendor_contracts
CON019623,V0363,Safety Conveyor Belt Standard,Safety,132.59,Net45,2023-08-31,2026-07-09T18:01:58.950Z,2026-07-09,8169b151-cbbc-4d7f-bfa1-26950e5c866e,vendor_contracts
CON019624,V0489,Safety Transformer Oil Heavy Duty,Safety,515.97,Net15,2022-11-17,2026-07-09T18:01:58.950Z,2026-07-09,8169b151-cbbc-4d7f-bfa1-26950e5c866e,vendor_contracts
CON019625,V0500,Mechanical PVC Pipe Premium,Mechanical,1469.92,Net15,2021-04-02,2026-07-09T18:01:58.950Z,2026-07-09,8169b151-cbbc-4d7f-bfa1-26950e5c866e,vendor_contracts
CON019626,V0437,Safety Control Panel Heavy Duty,Safety,464.58,Net15,2022-12-08,2026-07-09T18:01:58.950Z,2026-07-09,8169b151-cbbc-4d7f-bfa1-26950e5c866e,vendor_contracts
CON019627,V0104,Fluid Control Panel Premium,Fluid,2372.04,Net15,2024-12-15,2026-07-09T18:01:58.950Z,2026-07-09,8169b151-cbbc-4d7f-bfa1-26950e5c866e,vendor_contracts
CON019628,V0394,Safety Gearbox Premium,Safety,389.34,Net30,2022-12-02,2026-07-09T18:01:58.950Z,2026-07-09,8169b151-cbbc-4d7f-bfa1-26950e5c866e,vendor_contracts
CON019629,V0290,Safety Pneumatic Cylinder Kit,Safety,222.47,Net30,2021-12-05,2026-07-09T18:01:58.950Z,2026-07-09,8169b151-cbbc-4d7f-bfa1-26950e5c866e,vendor_contracts
CON019630,V0413,Safety Welding Rod Kit,Safety,302.69,Net60,2024-01-17,2026-07-09T18:01:58.950Z,2026-07-09,8169b151-cbbc-4d7f-bfa1-26950e5c866e,vendor_contracts
CON019631,V0394,Fluid Conveyor Belt Kit,Fluid,1454.02,Net30,2021-01-10,2026-07-09T18:01:58.950Z,2026-07-09,8169b151-cbbc-4d7f-bfa1-26950e5c866e,vendor_contracts
CON019632,V0169,Instrumentation Flow Meter Heavy Duty,Instrumentation,3034.69,Net45,2024-03-19,2026-07-09T18:01:58.950Z,2026-07-09,8169b151-cbbc-4d7f-bfa1-26950e5c866e,vendor_contracts
CON019633,V0269,Electrical Safety Helmet Kit,Electrical,1438.18,Net60,2022-11-20,2026-07-09T18:01:58.950Z,2026-07-09,8169b151-cbbc-4d7f-bfa1-26950e5c866e,vendor_contracts
CON019634,V0164,Mechanical Electric Motor Standard,Mechanical,1966.27,Net45,2021-12-23,2026-07-09T18:01:58.950Z,2026-07-09,8169b151-cbbc-4d7f-bfa1-26950e5c866e,vendor_contracts
CON019635,V0497,Instrumentation Flow Meter Premium,Instrumentation,1428.6,Net30,2022-01-05,2026-07-09T18:01:58.950Z,2026-07-09,8169b151-cbbc-4d7f-bfa1-26950e5c866e,vendor_contracts
CON019636,V0211,Structural Bearing,Structural,1778.61,Net60,2024-01-12,2026-07-09T18:01:58.950Z,2026-07-09,8169b151-cbbc-4d7f-bfa1-26950e5c866e,vendor_contracts
CON019637,V0359,Structural Bearing Kit,Structural,1529.01,Net60,2022-11-15,2026-07-09T18:01:58.950Z,2026-07-09,8169b151-cbbc-4d7f-bfa1-26950e5c866e,vendor_contracts
CON019638,V0361,Structural Copper Wire Premium,Structural,2089.03,Net45,2023-08-03,2026-07-09T18:01:58.950Z,2026-07-09,8169b151-cbbc-4d7f-bfa1-26950e5c866e,vendor_contracts
CON019639,V0293,Mechanical Welding Rod Heavy Duty,Mechanical,867.82,Net15,2022-02-16,2026-07-09T18:01:58.950Z,2026-07-09,8169b151-cbbc-4d7f-bfa1-26950e5c866e,vendor_contracts
CON019640,V0294,Electrical PVC Pipe Kit,Electrical,2102.98,Net60,2022-09-22,2026-07-09T18:01:58.950Z,2026-07-09,8169b151-cbbc-4d7f-bfa1-26950e5c866e,vendor_contracts
CON019641,V0292,Structural Pneumatic Cylinder Premium,Structural,3626.75,Net30,2021-07-15,2026-07-09T18:01:58.950Z,2026-07-09,8169b151-cbbc-4d7f-bfa1-26950e5c866e,vendor_contracts
CON019642,V0210,Electrical Pneumatic Cylinder Kit,Electrical,254.03,Net15,2021-05-19,2026-07-09T18:01:58.950Z,2026-07-09,8169b151-cbbc-4d7f-bfa1-26950e5c866e,vendor_contracts
CON019643,V0046,Electrical Conveyor Belt Heavy Duty,Electrical,908.88,Net60,2021-05-30,2026-07-09T18:01:58.950Z,2026-07-09,8169b151-cbbc-4d7f-bfa1-26950e5c866e,vendor_contracts
CON019644,V0047,Fluid Control Panel Premium,Fluid,2346.02,Net45,2021-12-24,2026-07-09T18:01:58.950Z,2026-07-09,8169b151-cbbc-4d7f-bfa1-26950e5c866e,vendor_contracts
CON019645,V0388,Instrumentation Copper Wire Heavy Duty,Instrumentation,872.64,Net15,2024-09-02,2026-07-09T18:01:58.950Z,2026-07-09,8169b151-cbbc-4d7f-bfa1-26950e5c866e,vendor_contracts
CON019646,V0488,Electrical Circuit Breaker,Electrical,1784.71,Net15,2023-07-13,2026-07-09T18:01:58.950Z,2026-07-09,8169b151-cbbc-4d7f-bfa1-26950e5c866e,vendor_contracts
CON019647,V0259,Mechanical Flow Meter Premium,Mechanical,2383.18,Net60,2021-01-12,2026-07-09T18:01:58.950Z,2026-07-09,8169b151-cbbc-4d7f-bfa1-26950e5c866e,vendor_contracts
CON019648,V0116,Safety Control Panel Heavy Duty,Safety,468.88,Net30,2021-07-25,2026-07-09T18:01:58.950Z,2026-07-09,8169b151-cbbc-4d7f-bfa1-26950e5c866e,vendor_contracts
CON019649,V0016,Electrical Pneumatic Cylinder Kit,Electrical,254.22,Net999,2024-07-18,2026-07-09T18:01:58.950Z,2026-07-09,8169b151-cbbc-4d7f-bfa1-26950e5c866e,vendor_contracts
CON019650,V0120,Electrical Circuit Breaker,Electrical,1633.59,Net15,2023-06-09,2026-07-09T18:01:58.950Z,2026-07-09,8169b151-cbbc-4d7f-bfa1-26950e5c866e,vendor_contracts
CON019651,V0087,Electrical Steel Rod,Electrical,955.34,Net30,2022-12-06,2026-07-09T18:01:58.950Z,2026-07-09,8169b151-cbbc-4d7f-bfa1-26950e5c866e,vendor_contracts
CON019652,V0493,Electrical Circuit Breaker,Electrical,1841.24,Net15,2023-02-04,2026-07-09T18:01:58.950Z,2026-07-09,8169b151-cbbc-4d7f-bfa1-26950e5c866e,vendor_contracts
CON019653,V0085,Mechanical Copper Wire Heavy Duty,Mechanical,3660.69,Net30,2021-12-17,2026-07-09T18:01:58.950Z,2026-07-09,8169b151-cbbc-4d7f-bfa1-26950e5c866e,vendor_contracts
CON019654,V0406,Electrical Conveyor Belt Heavy Duty,Electrical,954.48,Net60,2021-07-02,2026-07-09T18:01:58.950Z,2026-07-09,8169b151-cbbc-4d7f-bfa1-26950e5c866e,vendor_contracts
CON019655,V0264,Electrical Steel Rod Standard,Electrical,1344.76,Net45,2023-12-27,2026-07-09T18:01:58.950Z,2026-07-09,8169b151-cbbc-4d7f-bfa1-26950e5c866e,vendor_contracts
CON019656,V0095,Mechanical Conveyor Belt,Mechanical,3488.55,Net30,2023-10-07,2026-07-09T18:01:58.950Z,2026-07-09,8169b151-cbbc-4d7f-bfa1-26950e5c866e,vendor_contracts
CON019657,V0483,Electrical Gearbox Kit,Electrical,1919.97,Net60,2024-11-20,2026-07-09T18:01:58.950Z,2026-07-09,8169b151-cbbc-4d7f-bfa1-26950e5c866e,vendor_contracts
CON019658,V0177,Safety Transformer Oil Premium,Safety,151.23,Net60,2022-08-17,2026-07-09T18:01:58.950Z,2026-07-09,8169b151-cbbc-4d7f-bfa1-26950e5c866e,vendor_contracts
CON019659,V0063,Structural Copper Wire Premium,Structural,2103.55,Net45,2023-08-06,2026-07-09T18:01:58.950Z,2026-07-09,8169b151-cbbc-4d7f-bfa1-26950e5c866e,vendor_contracts
CON019660,V0299,Instrumentation Copper Wire Heavy Duty,Instrumentation,868.34,Net15,2023-05-29,2026-07-09T18:01:58.950Z,2026-07-09,8169b151-cbbc-4d7f-bfa1-26950e5c866e,vendor_contracts
CON019661,V0428,Electrical PVC Pipe Premium,Electrical,2859.92,Net45,2021-06-29,2026-07-09T18:01:58.950Z,2026-07-09,8169b151-cbbc-4d7f-bfa1-26950e5c866e,vendor_contracts
CON019662,V0482,Structural Transformer Oil,Structural,604.97,Net30,2024-06-10,2026-07-09T18:01:58.950Z,2026-07-09,8169b151-cbbc-4d7f-bfa1-26950e5c866e,vendor_contracts
CON019663, V0097 ,Structural Pneumatic Cylinder Premium,Structural,3639.21,Net60,2024-06-03,2026-07-09T18:01:58.950Z,2026-07-09,8169b151-cbbc-4d7f-bfa1-26950e5c866e,vendor_contracts
CON019664,V0247,Fluid Safety Helmet Standard,Fluid,606.87,Net15,2024-06-21,2026-07-09T18:01:58.950Z,2026-07-09,8169b151-cbbc-4d7f-bfa1-26950e5c866e,vendor_contracts
CON019665,V0231,Fluid Steel Rod Standard,Fluid,2175.9,Net45,2021-03-20,2026-07-09T18:01:58.950Z,2026-07-09,8169b151-cbbc-4d7f-bfa1-26950e5c866e,vendor_contracts
CON019666,V0177,Safety Hydraulic Pump Standard,Safety,102.15,Net60,2022-10-06,2026-07-09T18:01:58.950Z,2026-07-09,8169b151-cbbc-4d7f-bfa1-26950e5c866e,vendor_contracts
CON019667,V0064,Instrumentation Bearing,Instrumentation,2989.65,Net45,2022-04-29,2026-07-09T18:01:58.950Z,2026-07-09,8169b151-cbbc-4d7f-bfa1-26950e5c866e,vendor_contracts
CON019668,V0471,Safety Welding Rod Kit,Safety,302.28,Net15,2021-07-05,2026-07-09T18:01:58.950Z,2026-07-09,8169b151-cbbc-4d7f-bfa1-26950e5c866e,vendor_contracts
CON019669,V0276,Instrumentation Fasteners,Instrumentation,2120.3,Net60,2021-03-26,2026-07-09T18:01:58.950Z,2026-07-09,8169b151-cbbc-4d7f-bfa1-26950e5c866e,vendor_contracts
CON019670,V0327,Structural Copper Wire Standard,Structural,2527.91,Net30,2022-05-30,2026-07-09T18:01:58.950Z,2026-07-09,8169b151-cbbc-4d7f-bfa1-26950e5c866e,vendor_contracts
CON019671,V0146,Safety Pressure Gauge Premium,Safety,175.45,Net15,2023-05-02,2026-07-09T18:01:58.950Z,2026-07-09,8169b151-cbbc-4d7f-bfa1-26950e5c866e,vendor_contracts
CON019672,V0346,Instrumentation Electric Motor Premium,Instrumentation,2877.77,Net45,2022-08-21,2026-07-09T18:01:58.950Z,2026-07-09,8169b151-cbbc-4d7f-bfa1-26950e5c866e,vendor_contracts
CON019673,V0485,Mechanical Fasteners Heavy Duty,Mechanical,3324.28,Net30,2024-10-02,2026-07-09T18:01:58.950Z,2026-07-09,8169b151-cbbc-4d7f-bfa1-26950e5c866e,vendor_contracts
CON019674,V0320,Safety Welding Rod Kit,Safety,307.34,Net45,2021-05-17,2026-07-09T18:01:58.950Z,2026-07-09,8169b151-cbbc-4d7f-bfa1-26950e5c866e,vendor_contracts
CON019675,V0298,Electrical Conveyor Belt Heavy Duty,Electrical,912.4,Net45,2024-04-04,2026-07-09T18:01:58.950Z,2026-07-09,8169b151-cbbc-4d7f-bfa1-26950e5c866e,vendor_contracts
CON019676,V0215,Fluid Flow Meter Kit,Fluid,250.39,Net45,2023-10-29,2026-07-09T18:01:58.950Z,2026-07-09,8169b151-cbbc-4d7f-bfa1-26950e5c866e,vendor_contracts
CON019677,V0348,Instrumentation Flow Meter Premium,Instrumentation,1452.45,Net30,2024-02-15,2026-07-09T18:01:58.950Z,2026-07-09,8169b151-cbbc-4d7f-bfa1-26950e5c866e,vendor_contracts
CON019678,V0085,Instrumentation Bearing,Instrumentation,2732.14,Net30,2021-05-02,2026-07-09T18:01:58.950Z,2026-07-09,8169b151-cbbc-4d7f-bfa1-26950e5c866e,vendor_contracts
CON019679,V0460,Instrumentation Bearing,Instrumentation,3035.14,Net15,2024-01-04,2026-07-09T18:01:58.950Z,2026-07-09,8169b151-cbbc-4d7f-bfa1-26950e5c866e,vendor_contracts
CON019680,V0329,Safety Gearbox Premium,Safety,378.69,Net30,2024-05-12,2026-07-09T18:01:58.950Z,2026-07-09,8169b151-cbbc-4d7f-bfa1-26950e5c866e,vendor_contracts
CON019681,V0437,Electrical Circuit Breaker,Electrical,1608.43,Net15,2023-03-15,2026-07-09T18:01:58.950Z,2026-07-09,8169b151-cbbc-4d7f-bfa1-26950e5c866e,vendor_contracts
CON019682,V0169,Mechanical Copper Wire Heavy Duty,Mechanical,3397.11,Net45,2021-12-12,2026-07-09T18:01:58.950Z,2026-07-09,8169b151-cbbc-4d7f-bfa1-26950e5c866e,vendor_contracts
CON019683,V0417,Safety Lubricant Standard,Safety,469.14,Net15,2024-10-24,2026-07-09T18:01:58.950Z,2026-07-09,8169b151-cbbc-4d7f-bfa1-26950e5c866e,vendor_contracts
CON019684,V0007,Electrical Steel Rod Standard,Electrical,1469.63,Net45,2023-08-07,2026-07-09T18:01:58.950Z,2026-07-09,8169b151-cbbc-4d7f-bfa1-26950e5c866e,vendor_contracts
CON019685,V0048,Safety Hydraulic Pump Heavy Duty,Safety,53.08,Net30,2023-12-14,2026-07-09T18:01:58.950Z,2026-07-09,8169b151-cbbc-4d7f-bfa1-26950e5c866e,vendor_contracts
CON019686,V0197,Fluid Safety Helmet Kit,Fluid,1502.33,Net30,2024-03-08,2026-07-09T18:01:58.950Z,2026-07-09,8169b151-cbbc-4d7f-bfa1-26950e5c866e,vendor_contracts
CON019687,V0303,Fluid Conveyor Belt,Fluid,2122.04,Net60,2023-09-13,2026-07-09T18:01:58.950Z,2026-07-09,8169b151-cbbc-4d7f-bfa1-26950e5c866e,vendor_contracts
CON019688,V0146,Electrical Conveyor Belt Heavy Duty,Electrical,937.84,Net15,2021-09-22,2026-07-09T18:01:58.950Z,2026-07-09,8169b151-cbbc-4d7f-bfa1-26950e5c866e,vendor_contracts
CON019689,V0103,Instrumentation Flow Meter Heavy Duty,Instrumentation,2732.38,Net45,2023-05-01,2026-07-09T18:01:58.950Z,2026-07-09,8169b151-cbbc-4d7f-bfa1-26950e5c866e,vendor_contracts
CON019690,V0256,Structural Bearing Kit,Structural,1419.0,Net60,2022-03-20,2026-07-09T18:01:58.950Z,2026-07-09,8169b151-cbbc-4d7f-bfa1-26950e5c866e,vendor_contracts
CON019691,V0418,Instrumentation Industrial Paint Heavy Duty,Instrumentation,3893.21,Net45,2023-04-11,2026-07-09T18:01:58.950Z,2026-07-09,8169b151-cbbc-4d7f-bfa1-26950e5c866e,vendor_contracts
CON019692,V0449,Instrumentation Bearing Premium,Instrumentation,2842.59,Net30,2024-12-21,2026-07-09T18:01:58.950Z,2026-07-09,8169b151-cbbc-4d7f-bfa1-26950e5c866e,vendor_contracts
CON019693,V0401,Electrical Transformer Oil Standard,Electrical,384.42,Net30,2024-03-30,2026-07-09T18:01:58.950Z,2026-07-09,8169b151-cbbc-4d7f-bfa1-26950e5c866e,vendor_contracts
CON019694,V0034,Instrumentation Valves Heavy Duty,Instrumentation,3370.39,Net15,2021-03-10,2026-07-09T18:01:58.950Z,2026-07-09,8169b151-cbbc-4d7f-bfa1-26950e5c866e,vendor_contracts
CON019695,V0128,Electrical Steel Rod Kit,Electrical,586.42,Net60,2022-11-16,2026-07-09T18:01:58.950Z,2026-07-09,8169b151-cbbc-4d7f-bfa1-26950e5c866e,vendor_contracts
CON019696,V0381,Mechanical Pressure Gauge Standard,Mechanical,2753.96,Net15,2023-01-06,2026-07-09T18:01:58.950Z,2026-07-09,8169b151-cbbc-4d7f-bfa1-26950e5c866e,vendor_contracts
CON019697,V0265,Safety Control Panel,Safety,267.25,Net60,2023-11-12,2026-07-09T18:01:58.950Z,2026-07-09,8169b151-cbbc-4d7f-bfa1-26950e5c866e,vendor_contracts
CON019698,V0159,Structural Bearing,Structural,1864.33,Net60,2022-12-19,2026-07-09T18:01:58.950Z,2026-07-09,8169b151-cbbc-4d7f-bfa1-26950e5c866e,vendor_contracts
CON019699,V0237,Instrumentation Circuit Breaker Standard,Instrumentation,2390.17,Net60,2021-09-16,2026-07-09T18:01:58.950Z,2026-07-09,8169b151-cbbc-4d7f-bfa1-26950e5c866e,vendor_contracts
CON019700,V0242,Structural Safety Helmet Heavy Duty,Structural,991.85,Net15,2021-01-20,2026-07-09T18:01:58.950Z,2026-07-09,8169b151-cbbc-4d7f-bfa1-26950e5c866e,vendor_contracts
CON019701,V0490,Fluid Safety Helmet Standard,Fluid,637.63,Net30,2022-08-21,2026-07-09T18:01:58.950Z,2026-07-09,8169b151-cbbc-4d7f-bfa1-26950e5c866e,vendor_contracts
CON019702,V0459,Structural Transformer Oil,Structural,571.29,Net45,2023-11-29,2026-07-09T18:01:58.950Z,2026-07-09,8169b151-cbbc-4d7f-bfa1-26950e5c866e,vendor_contracts
CON019703,V0206,Mechanical Fasteners Heavy Duty,Mechanical,3197.06,Net60,2024-03-31,2026-07-09T18:01:58.950Z,2026-07-09,8169b151-cbbc-4d7f-bfa1-26950e5c866e,vendor_contracts
CON019704,V0028,Fluid Bearing Premium,Fluid,882.26,Net15,2022-11-09,2026-07-09T18:01:58.950Z,2026-07-09,8169b151-cbbc-4d7f-bfa1-26950e5c866e,vendor_contracts
CON019705,V0207,Electrical Safety Helmet Kit,Electrical,1560.11,Net60,2022-08-18,2026-07-09T18:01:58.950Z,2026-07-09,8169b151-cbbc-4d7f-bfa1-26950e5c866e,vendor_contracts
CON019706,V0225,Mechanical Fasteners Premium,Mechanical,3766.33,Net60,2022-11-12,2026-07-09T18:01:58.950Z,2026-07-09,8169b151-cbbc-4d7f-bfa1-26950e5c866e,vendor_contracts
CON019707,V0208,Structural Hydraulic Pump Premium,Structural,413.05,Net60,2021-05-18,2026-07-09T18:01:58.950Z,2026-07-09,8169b151-cbbc-4d7f-bfa1-26950e5c866e,vendor_contracts
CON019708,V0385,Structural Bearing Kit,Structural,1532.32,Net45,2023-03-17,2026-07-09T18:01:58.950Z,2026-07-09,8169b151-cbbc-4d7f-bfa1-26950e5c866e,vendor_contracts
CON019709,V0476,Structural PVC Pipe Heavy Duty,Structural,817.29,Net15,2023-11-29,2026-07-09T18:01:58.950Z,2026-07-09,8169b151-cbbc-4d7f-bfa1-26950e5c866e,vendor_contracts
CON019710,V0406,Structural Flow Meter Premium,Structural,1718.67,Net60,2021-11-04,2026-07-09T18:01:58.950Z,2026-07-09,8169b151-cbbc-4d7f-bfa1-26950e5c866e,vendor_contracts
CON019711,V0067,Mechanical Fasteners Premium,Mechanical,3613.62,Net60,2022-02-05,2026-07-09T18:01:58.950Z,2026-07-09,8169b151-cbbc-4d7f-bfa1-26950e5c866e,vendor_contracts
CON019712,V0385,Safety Pressure Gauge Kit,Safety,403.61,Net45,2023-08-31,2026-07-09T18:01:58.950Z,2026-07-09,8169b151-cbbc-4d7f-bfa1-26950e5c866e,vendor_contracts
CON019713,V0102,Fluid Safety Helmet Premium,Fluid,133.59,Net45,2022-07-30,2026-07-09T18:01:58.950Z,2026-07-09,8169b151-cbbc-4d7f-bfa1-26950e5c866e,vendor_contracts
CON019714,V0408,Electrical Circuit Breaker,Electrical,1848.78,Net60,2021-07-19,2026-07-09T18:01:58.950Z,2026-07-09,8169b151-cbbc-4d7f-bfa1-26950e5c866e,vendor_contracts
CON019715,V0128,Instrumentation Flow Meter Heavy Duty,Instrumentation,3063.03,Net60,2023-11-01,2026-07-09T18:01:58.950Z,2026-07-09,8169b151-cbbc-4d7f-bfa1-26950e5c866e,vendor_contracts
CON019716, V0163 ,Safety Transformer Oil Standard,Safety,132.99,Net30,2023-02-28,2026-07-09T18:01:58.950Z,2026-07-09,8169b151-cbbc-4d7f-bfa1-26950e5c866e,vendor_contracts
CON019717,V0312,Structural Lubricant,Structural,3753.95,Net15,2021-09-01,2026-07-09T18:01:58.950Z,2026-07-09,8169b151-cbbc-4d7f-bfa1-26950e5c866e,vendor_contracts
CON019718,V0005,Safety Pneumatic Cylinder,Safety,231.08,Net15,2022-01-03,2026-07-09T18:01:58.950Z,2026-07-09,8169b151-cbbc-4d7f-bfa1-26950e5c866e,vendor_contracts
CON019719,V0332,Mechanical Pressure Gauge Premium,Mechanical,3389.87,Net60,2023-07-04,2026-07-09T18:01:58.950Z,2026-07-09,8169b151-cbbc-4d7f-bfa1-26950e5c866e,vendor_contracts
CON019720, V0282 ,Structural Valves Standard,Structural,3061.11,Net15,2022-01-22,2026-07-09T18:01:58.950Z,2026-07-09,8169b151-cbbc-4d7f-bfa1-26950e5c866e,vendor_contracts
CON019721,V0379,Electrical Gearbox Kit,Electrical,1832.05,Net30,2024-01-30,2026-07-09T18:01:58.950Z,2026-07-09,8169b151-cbbc-4d7f-bfa1-26950e5c866e,vendor_contracts
CON019722,V0222,Structural Bearing,Structural,1797.15,Net45,2021-02-23,2026-07-09T18:01:58.950Z,2026-07-09,8169b151-cbbc-4d7f-bfa1-26950e5c866e,vendor_contracts
CON019723,V0077,Safety Transformer Oil Premium,Safety,137.04,Net45,2024-03-01,2026-07-09T18:01:58.950Z,2026-07-09,8169b151-cbbc-4d7f-bfa1-26950e5c866e,vendor_contracts
CON019724,V0085,Instrumentation Copper Wire,Instrumentation,4021.12,Net30,2024-02-27,2026-07-09T18:01:58.950Z,2026-07-09,8169b151-cbbc-4d7f-bfa1-26950e5c866e,vendor_contracts
CON019725,V0189,Fluid Conveyor Belt,Fluid,1962.08,Net15,2023-05-21,2026-07-09T18:01:58.950Z,2026-07-09,8169b151-cbbc-4d7f-bfa1-26950e5c866e,vendor_contracts
CON019726,V0191,Safety Welding Rod Kit,Safety,292.05,Net15,2024-09-10,2026-07-09T18:01:58.950Z,2026-07-09,8169b151-cbbc-4d7f-bfa1-26950e5c866e,vendor_contracts
CON019727,V0073,Structural PVC Pipe Heavy Duty,Structural,792.06,Net15,2022-10-31,2026-07-09T18:01:58.950Z,2026-07-09,8169b151-cbbc-4d7f-bfa1-26950e5c866e,vendor_contracts
CON019728,V0287,Instrumentation Copper Wire Heavy Duty,Instrumentation,783.88,Net60,2024-04-13,2026-07-09T18:01:58.950Z,2026-07-09,8169b151-cbbc-4d7f-bfa1-26950e5c866e,vendor_contracts
CON019729,V0234,Instrumentation Hydraulic Pump Premium,Instrumentation,3485.98,Net30,2021-08-15,2026-07-09T18:01:58.950Z,2026-07-09,8169b151-cbbc-4d7f-bfa1-26950e5c866e,vendor_contracts
CON019730,V0033,Electrical Lubricant Heavy Duty,Electrical,2539.95,Net30,2023-01-06,2026-07-09T18:01:58.950Z,2026-07-09,8169b151-cbbc-4d7f-bfa1-26950e5c866e,vendor_contracts
CON019731,V0084,Structural Bearing Kit,Structural,1515.48,Net60,2021-01-01,2026-07-09T18:01:58.950Z,2026-07-09,8169b151-cbbc-4d7f-bfa1-26950e5c866e,vendor_contracts
CON019732,V0084,Safety Transformer Oil Kit,Safety,480.83,Net60,2023-08-25,2026-07-09T18:01:58.950Z,2026-07-09,8169b151-cbbc-4d7f-bfa1-26950e5c866e,vendor_contracts
CON019733,V0309,Instrumentation Flow Meter Heavy Duty,Instrumentation,2864.15,Net15,2024-03-15,2026-07-09T18:01:58.950Z,2026-07-09,8169b151-cbbc-4d7f-bfa1-26950e5c866e,vendor_contracts
CON019734,V0023,Safety Control Panel,Safety,250.07,Net30,2021-02-18,2026-07-09T18:01:58.950Z,2026-07-09,8169b151-cbbc-4d7f-bfa1-26950e5c866e,vendor_contracts
CON019735,V0284,Electrical Gearbox Kit,Electrical,1957.2,Net999,2022-12-06,2026-07-09T18:01:58.950Z,2026-07-09,8169b151-cbbc-4d7f-bfa1-26950e5c866e,vendor_contracts
CON019736,V0065,Mechanical Copper Wire Heavy Duty,Mechanical,3520.86,Net30,2021-05-14,2026-07-09T18:01:58.950Z,2026-07-09,8169b151-cbbc-4d7f-bfa1-26950e5c866e,vendor_contracts
CON019737,V0359,Fluid Safety Helmet Standard,Fluid,596.48,Net60,2024-08-26,2026-07-09T18:01:58.950Z,2026-07-09,8169b151-cbbc-4d7f-bfa1-26950e5c866e,vendor_contracts
CON019738,V0481,Structural Flow Meter Premium,Structural,1765.54,Net60,2022-08-13,2026-07-09T18:01:58.950Z,2026-07-09,8169b151-cbbc-4d7f-bfa1-26950e5c866e,vendor_contracts
CON019739,V0066,Mechanical Fasteners Heavy Duty,Mechanical,3046.18,Net45,2024-03-21,2026-07-09T18:01:58.950Z,2026-07-09,8169b151-cbbc-4d7f-bfa1-26950e5c866e,vendor_contracts
CON019740,V0165,Fluid Safety Helmet Standard,Fluid,627.94,Net15,2023-09-07,2026-07-09T18:01:58.950Z,2026-07-09,8169b151-cbbc-4d7f-bfa1-26950e5c866e,vendor_contracts
CON019741,V0074,Structural Conveyor Belt Standard,Structural,1725.52,Net30,2022-05-10,2026-07-09T18:01:58.950Z,2026-07-09,8169b151-cbbc-4d7f-bfa1-26950e5c866e,vendor_contracts
CON019742,V0332,Safety Transformer Oil Kit,Safety,522.84,Net60,2021-05-02,2026-07-09T18:01:58.950Z,2026-07-09,8169b151-cbbc-4d7f-bfa1-26950e5c866e,vendor_contracts
CON019743,V0499,Safety Gearbox Premium,Safety,350.56,Net60,2024-10-02,2026-07-09T18:01:58.950Z,2026-07-09,8169b151-cbbc-4d7f-bfa1-26950e5c866e,vendor_contracts
CON019744,V0344,Fluid Safety Helmet Kit,Fluid,1596.14,Net45,2021-07-15,2026-07-09T18:01:58.950Z,2026-07-09,8169b151-cbbc-4d7f-bfa1-26950e5c866e,vendor_contracts
CON019745,V0408,Structural Copper Wire Premium,Structural,2133.71,Net60,2023-02-23,2026-07-09T18:01:58.950Z,2026-07-09,8169b151-cbbc-4d7f-bfa1-26950e5c866e,vendor_contracts
CON019746,V0180,Safety Transformer Oil Premium,Safety,145.67,Net15,2023-12-29,2026-07-09T18:01:58.950Z,2026-07-09,8169b151-cbbc-4d7f-bfa1-26950e5c866e,vendor_contracts
CON019747,null,Structural Copper Wire Premium,Structural,2037.0,Net60,2021-01-16,2026-07-09T18:01:58.950Z,2026-07-09,8169b151-cbbc-4d7f-bfa1-26950e5c866e,vendor_contracts
CON019748,V0104,Structural Transformer Oil Kit,Structural,3014.55,Net15,2022-02-01,2026-07-09T18:01:58.950Z,2026-07-09,8169b151-cbbc-4d7f-bfa1-26950e5c866e,vendor_contracts
CON019749,V0421,Electrical Conveyor Belt Heavy Duty,Electrical,902.85,Net45,2021-06-30,2026-07-09T18:01:58.950Z,2026-07-09,8169b151-cbbc-4d7f-bfa1-26950e5c866e,vendor_contracts
CON019750,V0330,Mechanical Conveyor Belt,Mechanical,3513.57,Net45,2023-02-06,2026-07-09T18:01:58.950Z,2026-07-09,8169b151-cbbc-4d7f-bfa1-26950e5c866e,vendor_contracts
