invoice_id,po_id,vendor_id,invoiced_amount,invoice_date,payment_status,ingestion_timestamp,load_date,pipeline_run_id,source_file
INV074788,PO054544,V0002,187973.35,2022-06-23,Pending,2026-07-09T18:01:56.751Z,2026-07-09,8169b151-cbbc-4d7f-bfa1-26950e5c866e,invoices
INV074789,PO097195,V0355,6730.46,2023-05-19,Paid,2026-07-09T18:01:56.751Z,2026-07-09,8169b151-cbbc-4d7f-bfa1-26950e5c866e,invoices
INV074790,PO040512,V0087,39106.05,2022-08-07,Pending,2026-07-09T18:01:56.751Z,2026-07-09,8169b151-cbbc-4d7f-bfa1-26950e5c866e,invoices
INV074791,PO098289,V0407,83829.88,2022-01-26,Paid,2026-07-09T18:01:56.751Z,2026-07-09,8169b151-cbbc-4d7f-bfa1-26950e5c866e,invoices
INV074792,PO073719,V0409,168451.51,2025-06-17,Paid,2026-07-09T18:01:56.751Z,2026-07-09,8169b151-cbbc-4d7f-bfa1-26950e5c866e,invoices
INV074793,PO079169,V0250,188599.09,2025-08-14,Paid,2026-07-09T18:01:56.751Z,2026-07-09,8169b151-cbbc-4d7f-bfa1-26950e5c866e,invoices
INV074794,PO094477,V0446,247950.17,2023-07-28,Paid,2026-07-09T18:01:56.751Z,2026-07-09,8169b151-cbbc-4d7f-bfa1-26950e5c866e,invoices
INV074795,PO038264,V0363,79439.7,2022-12-06,Paid,2026-07-09T18:01:56.751Z,2026-07-09,8169b151-cbbc-4d7f-bfa1-26950e5c866e,invoices
INV074796,PO086136,V0164,87402.36,2023-12-09,Paid,2026-07-09T18:01:56.751Z,2026-07-09,8169b151-cbbc-4d7f-bfa1-26950e5c866e,invoices
INV074797,PO055644,V0262,100917.43,2023-06-17,Paid,2026-07-09T18:01:56.751Z,2026-07-09,8169b151-cbbc-4d7f-bfa1-26950e5c866e,invoices
INV074798,PO051246,V0241,197801.25,2025-11-15,Pending,2026-07-09T18:01:56.751Z,2026-07-09,8169b151-cbbc-4d7f-bfa1-26950e5c866e,invoices
INV074799,PO048474,V0380,75547.83,2025-04-16,Paid,2026-07-09T18:01:56.751Z,2026-07-09,8169b151-cbbc-4d7f-bfa1-26950e5c866e,invoices
INV074800,PO035285,V0409,1031198.56,2026-01-23,Paid,2026-07-09T18:01:56.751Z,2026-07-09,8169b151-cbbc-4d7f-bfa1-26950e5c866e,invoices
INV074801,PO035438,V0190,13024.65,2024-07-24,Pending,2026-07-09T18:01:56.751Z,2026-07-09,8169b151-cbbc-4d7f-bfa1-26950e5c866e,invoices
INV074802,PO087411,V0482,80987.33,2024-12-08,Pending,2026-07-09T18:01:56.751Z,2026-07-09,8169b151-cbbc-4d7f-bfa1-26950e5c866e,invoices
INV074803,PO037868,V0376,233474.48,2025-03-25,Paid,2026-07-09T18:01:56.751Z,2026-07-09,8169b151-cbbc-4d7f-bfa1-26950e5c866e,invoices
INV074804,PO094139,V0178,14778.63,2024-10-10,Paid,2026-07-09T18:01:56.751Z,2026-07-09,8169b151-cbbc-4d7f-bfa1-26950e5c866e,invoices
INV074805,PO099449,V0120,172191.92,2022-06-21,Paid,2026-07-09T18:01:56.751Z,2026-07-09,8169b151-cbbc-4d7f-bfa1-26950e5c866e,invoices
INV074806,PO003009,V0318,55229.76,2022-11-02,Overdue,2026-07-09T18:01:56.751Z,2026-07-09,8169b151-cbbc-4d7f-bfa1-26950e5c866e,invoices
INV074807,PO050465,V0222,208808.34,2025-04-18,Paid,2026-07-09T18:01:56.751Z,2026-07-09,8169b151-cbbc-4d7f-bfa1-26950e5c866e,invoices
INV074808,PO043520,V0147,1700899.74,2024-04-11,Paid,2026-07-09T18:01:56.751Z,2026-07-09,8169b151-cbbc-4d7f-bfa1-26950e5c866e,invoices
INV074809,PO036398,V0147,361815.92,2023-09-16,Pending,2026-07-09T18:01:56.751Z,2026-07-09,8169b151-cbbc-4d7f-bfa1-26950e5c866e,invoices
INV074810,PO089426,V0441,19788.02,2023-03-03,Paid,2026-07-09T18:01:56.751Z,2026-07-09,8169b151-cbbc-4d7f-bfa1-26950e5c866e,invoices
INV074811,PO022909,V0210,131408.05,2026-01-09,Pending,2026-07-09T18:01:56.751Z,2026-07-09,8169b151-cbbc-4d7f-bfa1-26950e5c866e,invoices
INV074812,PO013818,V0065,236930.13,2024-12-19,Pending,2026-07-09T18:01:56.751Z,2026-07-09,8169b151-cbbc-4d7f-bfa1-26950e5c866e,invoices
INV074813,PO094774,V0176,357245.62,2024-01-09,Paid,2026-07-09T18:01:56.751Z,2026-07-09,8169b151-cbbc-4d7f-bfa1-26950e5c866e,invoices
INV074814,PO016194,V0452,316.56,2023-12-16,Paid,2026-07-09T18:01:56.751Z,2026-07-09,8169b151-cbbc-4d7f-bfa1-26950e5c866e,invoices
INV074815,PO047670,V0397,308423.32,2023-07-14,Paid,2026-07-09T18:01:56.751Z,2026-07-09,8169b151-cbbc-4d7f-bfa1-26950e5c866e,invoices
INV074816,PO008050,V0135,85125.22,2024-12-14,Pending,2026-07-09T18:01:56.751Z,2026-07-09,8169b151-cbbc-4d7f-bfa1-26950e5c866e,invoices
INV074817,PO009220,V0456,154945.76,2022-05-13,Paid,2026-07-09T18:01:56.751Z,2026-07-09,8169b151-cbbc-4d7f-bfa1-26950e5c866e,invoices
INV074818,PO012279,V0233,310240.68,2022-06-24,Paid,2026-07-09T18:01:56.751Z,2026-07-09,8169b151-cbbc-4d7f-bfa1-26950e5c866e,invoices
INV074819,null,V0002,208251.97,2023-03-17,Pending,2026-07-09T18:01:56.751Z,2026-07-09,8169b151-cbbc-4d7f-bfa1-26950e5c866e,invoices
INV074820,PO004848,V0403,178387.43,2025-05-12,Paid,2026-07-09T18:01:56.751Z,2026-07-09,8169b151-cbbc-4d7f-bfa1-26950e5c866e,invoices
INV074821,PO034384,V0054,-991944.86,2024-02-19,Paid,2026-07-09T18:01:56.751Z,2026-07-09,8169b151-cbbc-4d7f-bfa1-26950e5c866e,invoices
INV074822,PO037065,V0095,39735.78,2023-06-14,Paid,2026-07-09T18:01:56.751Z,2026-07-09,8169b151-cbbc-4d7f-bfa1-26950e5c866e,invoices
INV074823,PO088026,V0221,36514.47,2022-12-03,Paid,2026-07-09T18:01:56.751Z,2026-07-09,8169b151-cbbc-4d7f-bfa1-26950e5c866e,invoices
INV074824,PO064714,V0166,89085.42,2023-09-10,Overdue,2026-07-09T18:01:56.751Z,2026-07-09,8169b151-cbbc-4d7f-bfa1-26950e5c866e,invoices
INV074825,PO018505,V0327,62264.18,2025-12-01,Paid,2026-07-09T18:01:56.751Z,2026-07-09,8169b151-cbbc-4d7f-bfa1-26950e5c866e,invoices
INV074826,PO051888,V0150,266622.46,2023-06-08,Paid,2026-07-09T18:01:56.751Z,2026-07-09,8169b151-cbbc-4d7f-bfa1-26950e5c866e,invoices
INV074827,PO059611,V0069,158795.14,2023-01-28,Paid,2026-07-09T18:01:56.751Z,2026-07-09,8169b151-cbbc-4d7f-bfa1-26950e5c866e,invoices
INV074828,PO091872,V0023,89652.8,2024-12-25,Paid,2026-07-09T18:01:56.751Z,2026-07-09,8169b151-cbbc-4d7f-bfa1-26950e5c866e,invoices
INV074829,PO026033,V0445,976295.43,2024-04-05,Paid,2026-07-09T18:01:56.751Z,2026-07-09,8169b151-cbbc-4d7f-bfa1-26950e5c866e,invoices
INV074830,PO049559, V0038 ,142565.19,2023-07-28,Pending,2026-07-09T18:01:56.751Z,2026-07-09,8169b151-cbbc-4d7f-bfa1-26950e5c866e,invoices
INV074831,PO092953,V0122,79468.17,2023-02-05,Paid,2026-07-09T18:01:56.751Z,2026-07-09,8169b151-cbbc-4d7f-bfa1-26950e5c866e,invoices
INV074832,PO033885,V0228,144063.55,2024-03-05,Paid,2026-07-09T18:01:56.751Z,2026-07-09,8169b151-cbbc-4d7f-bfa1-26950e5c866e,invoices
INV074833,PO071320,V0228,171553.14,2023-02-18,Paid,2026-07-09T18:01:56.751Z,2026-07-09,8169b151-cbbc-4d7f-bfa1-26950e5c866e,invoices
INV074834,PO055504,V0243,582198.75,2022-02-12,Paid,2026-07-09T18:01:56.751Z,2026-07-09,8169b151-cbbc-4d7f-bfa1-26950e5c866e,invoices
INV074835,PO018964, V0248 ,559222.03,2022-07-22,Pending,2026-07-09T18:01:56.751Z,2026-07-09,8169b151-cbbc-4d7f-bfa1-26950e5c866e,invoices
INV074836,null,null,178006.86,2022-11-19,Paid,2026-07-09T18:01:56.751Z,2026-07-09,8169b151-cbbc-4d7f-bfa1-26950e5c866e,invoices
INV074837,PO015434,V0409,12950.88,2025-11-17,Paid,2026-07-09T18:01:56.751Z,2026-07-09,8169b151-cbbc-4d7f-bfa1-26950e5c866e,invoices
INV074838,PO010684,V0016,66809.31,2025-12-07,Paid,2026-07-09T18:01:56.751Z,2026-07-09,8169b151-cbbc-4d7f-bfa1-26950e5c866e,invoices
INV074839,PO059522,V0137,1450724.82,2022-01-24,Paid,2026-07-09T18:01:56.751Z,2026-07-09,8169b151-cbbc-4d7f-bfa1-26950e5c866e,invoices
INV074840,PO054019,V0214,581037.46,2025-08-25,Paid,2026-07-09T18:01:56.751Z,2026-07-09,8169b151-cbbc-4d7f-bfa1-26950e5c866e,invoices
INV074841,PO085863,V0294,507685.09,2023-08-09,Pending,2026-07-09T18:01:56.751Z,2026-07-09,8169b151-cbbc-4d7f-bfa1-26950e5c866e,invoices
INV074842,null,V0354,228202.17,2024-11-16,Pending,2026-07-09T18:01:56.751Z,2026-07-09,8169b151-cbbc-4d7f-bfa1-26950e5c866e,invoices
INV074843,PO014914,V0289,2786.92,2023-12-26,Pending,2026-07-09T18:01:56.751Z,2026-07-09,8169b151-cbbc-4d7f-bfa1-26950e5c866e,invoices
INV074844,PO002713,V0062,678016.97,2022-06-01,Pending,2026-07-09T18:01:56.751Z,2026-07-09,8169b151-cbbc-4d7f-bfa1-26950e5c866e,invoices
INV074845,PO049517,V0186,23627.89,2024-03-06,Pending,2026-07-09T18:01:56.751Z,2026-07-09,8169b151-cbbc-4d7f-bfa1-26950e5c866e,invoices
INV074846,PO048143,V0226,30101.52,2022-12-18,Paid,2026-07-09T18:01:56.751Z,2026-07-09,8169b151-cbbc-4d7f-bfa1-26950e5c866e,invoices
INV074847,PO012498,V0425,37056.19,2023-11-14,Paid,2026-07-09T18:01:56.751Z,2026-07-09,8169b151-cbbc-4d7f-bfa1-26950e5c866e,invoices
INV074848,PO045191,V0097,525395.56,2025-01-12,Paid,2026-07-09T18:01:56.751Z,2026-07-09,8169b151-cbbc-4d7f-bfa1-26950e5c866e,invoices
INV074849,PO097755,V0440,533233.57,2022-08-29,Paid,2026-07-09T18:01:56.751Z,2026-07-09,8169b151-cbbc-4d7f-bfa1-26950e5c866e,invoices
INV074850,PO078418,V0202,93553.16,2023-12-27,Pending,2026-07-09T18:01:56.751Z,2026-07-09,8169b151-cbbc-4d7f-bfa1-26950e5c866e,invoices
INV074851,PO070136,V0239,533254.36,2025-11-06,Paid,2026-07-09T18:01:56.751Z,2026-07-09,8169b151-cbbc-4d7f-bfa1-26950e5c866e,invoices
INV074852,PO012765,V0341,260269.3,2024-09-19,Paid,2026-07-09T18:01:56.751Z,2026-07-09,8169b151-cbbc-4d7f-bfa1-26950e5c866e,invoices
INV074853,PO005417,V0403,41564.05,2024-02-24,Paid,2026-07-09T18:01:56.751Z,2026-07-09,8169b151-cbbc-4d7f-bfa1-26950e5c866e,invoices
INV074854,PO046462,V0046,432868.66,2023-10-10,Pending,2026-07-09T18:01:56.751Z,2026-07-09,8169b151-cbbc-4d7f-bfa1-26950e5c866e,invoices
INV074855,PO078268,V0107,1369012.95,2025-09-17,Paid,2026-07-09T18:01:56.751Z,2026-07-09,8169b151-cbbc-4d7f-bfa1-26950e5c866e,invoices
INV074856,PO092844,V0359,186529.66,2025-11-10,Overdue,2026-07-09T18:01:56.751Z,2026-07-09,8169b151-cbbc-4d7f-bfa1-26950e5c866e,invoices
INV074857,PO064801,V0044,608291.98,2022-02-24,Paid,2026-07-09T18:01:56.751Z,2026-07-09,8169b151-cbbc-4d7f-bfa1-26950e5c866e,invoices
INV074858,PO001986,V0319,62548.46,2025-02-08,Paid,2026-07-09T18:01:56.751Z,2026-07-09,8169b151-cbbc-4d7f-bfa1-26950e5c866e,invoices
INV074859,PO031954,V0069,4521.68,2022-10-09,Paid,2026-07-09T18:01:56.751Z,2026-07-09,8169b151-cbbc-4d7f-bfa1-26950e5c866e,invoices
INV074860,PO061335,V0012,32897.34,2023-04-14,Pending,2026-07-09T18:01:56.751Z,2026-07-09,8169b151-cbbc-4d7f-bfa1-26950e5c866e,invoices
INV074861,PO078214,V0348,148618.49,2023-03-24,Paid,2026-07-09T18:01:56.751Z,2026-07-09,8169b151-cbbc-4d7f-bfa1-26950e5c866e,invoices
INV074862,PO014251,V0328,39080.06,2025-03-23,Pending,2026-07-09T18:01:56.751Z,2026-07-09,8169b151-cbbc-4d7f-bfa1-26950e5c866e,invoices
INV074863,PO060825,V0115,1561.34,2022-06-06,Paid,2026-07-09T18:01:56.751Z,2026-07-09,8169b151-cbbc-4d7f-bfa1-26950e5c866e,invoices
INV074864,PO030675,V0446,928324.27,2024-03-22,Paid,2026-07-09T18:01:56.751Z,2026-07-09,8169b151-cbbc-4d7f-bfa1-26950e5c866e,invoices
INV074865,PO068104,V0450,288519.21,2024-05-01,Paid,2026-07-09T18:01:56.751Z,2026-07-09,8169b151-cbbc-4d7f-bfa1-26950e5c866e,invoices
INV074866,PO004341,V0249,746953.03,2025-01-28,Paid,2026-07-09T18:01:56.751Z,2026-07-09,8169b151-cbbc-4d7f-bfa1-26950e5c866e,invoices
INV074867,PO008154,V0013,252114.75,2022-09-07,Paid,2026-07-09T18:01:56.751Z,2026-07-09,8169b151-cbbc-4d7f-bfa1-26950e5c866e,invoices
INV074868,PO064605,V0487,19773.59,2025-06-02,Paid,2026-07-09T18:01:56.751Z,2026-07-09,8169b151-cbbc-4d7f-bfa1-26950e5c866e,invoices
INV074869,PO062395,V0038,1082308.0,2022-12-04,Paid,2026-07-09T18:01:56.751Z,2026-07-09,8169b151-cbbc-4d7f-bfa1-26950e5c866e,invoices
INV074870,PO053532,V0138,176985.5,2023-10-08,Paid,2026-07-09T18:01:56.751Z,2026-07-09,8169b151-cbbc-4d7f-bfa1-26950e5c866e,invoices
INV074871,PO012085,V0432,394895.61,9999-99-99,Paid,2026-07-09T18:01:56.751Z,2026-07-09,8169b151-cbbc-4d7f-bfa1-26950e5c866e,invoices
INV074872,PO018296,V0465,220173.43,2022-06-13,Paid,2026-07-09T18:01:56.751Z,2026-07-09,8169b151-cbbc-4d7f-bfa1-26950e5c866e,invoices
INV074873,PO082631,V0090,76466.21,2024-12-06,Paid,2026-07-09T18:01:56.751Z,2026-07-09,8169b151-cbbc-4d7f-bfa1-26950e5c866e,invoices
INV074874,PO034359,V0378,2451.26,2023-09-08,Paid,2026-07-09T18:01:56.751Z,2026-07-09,8169b151-cbbc-4d7f-bfa1-26950e5c866e,invoices
INV074875,PO095140,V0146,165474.63,2024-08-28,Paid,2026-07-09T18:01:56.751Z,2026-07-09,8169b151-cbbc-4d7f-bfa1-26950e5c866e,invoices
INV074876,PO031934,V0153,16261.27,2023-04-20,Pending,2026-07-09T18:01:56.751Z,2026-07-09,8169b151-cbbc-4d7f-bfa1-26950e5c866e,invoices
INV074877,PO029327,null,49369.64,2024-02-07,Paid,2026-07-09T18:01:56.751Z,2026-07-09,8169b151-cbbc-4d7f-bfa1-26950e5c866e,invoices
INV074878,PO097889,V0217,70.75,2022-12-27,Paid,2026-07-09T18:01:56.751Z,2026-07-09,8169b151-cbbc-4d7f-bfa1-26950e5c866e,invoices
INV074879,PO034385,V0046,13335.87,2025-06-24,Paid,2026-07-09T18:01:56.751Z,2026-07-09,8169b151-cbbc-4d7f-bfa1-26950e5c866e,invoices
INV074880,PO028443,V0182,64562.25,2022-03-03,Paid,2026-07-09T18:01:56.751Z,2026-07-09,8169b151-cbbc-4d7f-bfa1-26950e5c866e,invoices
INV074881,PO081105,V0034,484630.7,2023-01-06,Paid,2026-07-09T18:01:56.751Z,2026-07-09,8169b151-cbbc-4d7f-bfa1-26950e5c866e,invoices
INV074882,PO045171,V0289,142674.19,2022-11-04,Pending,2026-07-09T18:01:56.751Z,2026-07-09,8169b151-cbbc-4d7f-bfa1-26950e5c866e,invoices
INV074883,PO078788,V0116,109333.42,2025-05-30,Pending,2026-07-09T18:01:56.751Z,2026-07-09,8169b151-cbbc-4d7f-bfa1-26950e5c866e,invoices
INV074884,PO033521,V0110,192442.65,2022-10-01,Paid,2026-07-09T18:01:56.751Z,2026-07-09,8169b151-cbbc-4d7f-bfa1-26950e5c866e,invoices
INV074885,PO092044,V0377,54819.45,2025-12-05,Paid,2026-07-09T18:01:56.751Z,2026-07-09,8169b151-cbbc-4d7f-bfa1-26950e5c866e,invoices
INV074886,PO039703,V0284,164166.06,2025-01-17,Paid,2026-07-09T18:01:56.751Z,2026-07-09,8169b151-cbbc-4d7f-bfa1-26950e5c866e,invoices
INV074887,PO073522,V0378,1009458.0,2024-09-16,Paid,2026-07-09T18:01:56.751Z,2026-07-09,8169b151-cbbc-4d7f-bfa1-26950e5c866e,invoices
INV074888,PO090443,V0492,187616.51,2025-10-10,Paid,2026-07-09T18:01:56.751Z,2026-07-09,8169b151-cbbc-4d7f-bfa1-26950e5c866e,invoices
INV074889,PO056524,V0280,45420.01,2025-01-07,Paid,2026-07-09T18:01:56.751Z,2026-07-09,8169b151-cbbc-4d7f-bfa1-26950e5c866e,invoices
INV074890,PO057176,V0406,64147.93,2025-12-01,Paid,2026-07-09T18:01:56.751Z,2026-07-09,8169b151-cbbc-4d7f-bfa1-26950e5c866e,invoices
INV074891,PO090779,V0064,50226.76,2025-11-16,Pending,2026-07-09T18:01:56.751Z,2026-07-09,8169b151-cbbc-4d7f-bfa1-26950e5c866e,invoices
INV074892,PO085307,V0101,356919.28,2024-12-05,Paid,2026-07-09T18:01:56.751Z,2026-07-09,8169b151-cbbc-4d7f-bfa1-26950e5c866e,invoices
INV074893,PO040225,V0392,104881.66,2025-11-24,Paid,2026-07-09T18:01:56.751Z,2026-07-09,8169b151-cbbc-4d7f-bfa1-26950e5c866e,invoices
INV074894,PO021062,V0201,18629.34,2025-09-05,Paid,2026-07-09T18:01:56.751Z,2026-07-09,8169b151-cbbc-4d7f-bfa1-26950e5c866e,invoices
INV074895,PO008883,V0322,497713.75,2024-06-20,Paid,2026-07-09T18:01:56.751Z,2026-07-09,8169b151-cbbc-4d7f-bfa1-26950e5c866e,invoices
INV074896,PO080353,V0248,171833.65,2022-12-21,Pending,2026-07-09T18:01:56.751Z,2026-07-09,8169b151-cbbc-4d7f-bfa1-26950e5c866e,invoices
INV074897,PO018088,V0321,132206.84,2022-06-05,Paid,2026-07-09T18:01:56.751Z,2026-07-09,8169b151-cbbc-4d7f-bfa1-26950e5c866e,invoices
INV074898,PO052230,V0135,79152.09,2025-10-18,Pending,2026-07-09T18:01:56.751Z,2026-07-09,8169b151-cbbc-4d7f-bfa1-26950e5c866e,invoices
INV074899,PO006788,V0263,288375.69,2025-09-21,Paid,2026-07-09T18:01:56.751Z,2026-07-09,8169b151-cbbc-4d7f-bfa1-26950e5c866e,invoices
INV074900,PO045338,V0138,831600.26,2022-08-28,Pending,2026-07-09T18:01:56.751Z,2026-07-09,8169b151-cbbc-4d7f-bfa1-26950e5c866e,invoices
INV074901,PO002338,V0319,86325.16,2025-08-31,Paid,2026-07-09T18:01:56.751Z,2026-07-09,8169b151-cbbc-4d7f-bfa1-26950e5c866e,invoices
INV074902,PO046773,V0469,746347.96,2022-05-20,Paid,2026-07-09T18:01:56.751Z,2026-07-09,8169b151-cbbc-4d7f-bfa1-26950e5c866e,invoices
INV074903,PO054831,V0195,10139.87,2025-02-06,Overdue,2026-07-09T18:01:56.751Z,2026-07-09,8169b151-cbbc-4d7f-bfa1-26950e5c866e,invoices
INV074904,PO019336,V0255,155650.42,2022-06-26,Paid,2026-07-09T18:01:56.751Z,2026-07-09,8169b151-cbbc-4d7f-bfa1-26950e5c866e,invoices
INV074905,PO043340,V0108,303382.82,2022-05-23,Pending,2026-07-09T18:01:56.751Z,2026-07-09,8169b151-cbbc-4d7f-bfa1-26950e5c866e,invoices
INV074906,PO073352,V0063,92221.3,2024-11-04,Paid,2026-07-09T18:01:56.751Z,2026-07-09,8169b151-cbbc-4d7f-bfa1-26950e5c866e,invoices
INV074907,PO025833,V0350,114566.49,2025-05-12,Paid,2026-07-09T18:01:56.751Z,2026-07-09,8169b151-cbbc-4d7f-bfa1-26950e5c866e,invoices
INV074908,PO054986,V0449,157390.2,2023-10-23,Pending,2026-07-09T18:01:56.751Z,2026-07-09,8169b151-cbbc-4d7f-bfa1-26950e5c866e,invoices
INV074909,PO073760,V0247,22789.94,2024-05-21,Paid,2026-07-09T18:01:56.751Z,2026-07-09,8169b151-cbbc-4d7f-bfa1-26950e5c866e,invoices
INV074910,PO016149,V0181,220990.23,2024-03-25,Pending,2026-07-09T18:01:56.751Z,2026-07-09,8169b151-cbbc-4d7f-bfa1-26950e5c866e,invoices
INV074911,PO090304,V0187,28335.04,2024-11-13,Paid,2026-07-09T18:01:56.751Z,2026-07-09,8169b151-cbbc-4d7f-bfa1-26950e5c866e,invoices
INV074912,PO004503,V0171,1025746.51,2023-09-14,Paid,2026-07-09T18:01:56.751Z,2026-07-09,8169b151-cbbc-4d7f-bfa1-26950e5c866e,invoices
INV074913,PO089945,V0380,1214846.33,2023-08-14,Pending,2026-07-09T18:01:56.751Z,2026-07-09,8169b151-cbbc-4d7f-bfa1-26950e5c866e,invoices
INV074914,PO087623,V0485,119197.88,2024-05-02,Paid,2026-07-09T18:01:56.751Z,2026-07-09,8169b151-cbbc-4d7f-bfa1-26950e5c866e,invoices
INV074915,PO081194,V0272,624949.56,2025-03-07,Paid,2026-07-09T18:01:56.751Z,2026-07-09,8169b151-cbbc-4d7f-bfa1-26950e5c866e,invoices
INV074916,PO034851,V0223,20114.77,2022-06-07,Pending,2026-07-09T18:01:56.751Z,2026-07-09,8169b151-cbbc-4d7f-bfa1-26950e5c866e,invoices
INV074917,PO003970,V0025,154749.9,2023-05-04,Overdue,2026-07-09T18:01:56.751Z,2026-07-09,8169b151-cbbc-4d7f-bfa1-26950e5c866e,invoices
INV074918,PO038108,V0314,11164.3,2022-09-20,Paid,2026-07-09T18:01:56.751Z,2026-07-09,8169b151-cbbc-4d7f-bfa1-26950e5c866e,invoices
INV074919,PO081607,V0495,294488.02,2022-06-15,Paid,2026-07-09T18:01:56.751Z,2026-07-09,8169b151-cbbc-4d7f-bfa1-26950e5c866e,invoices
INV074920,PO022122,V0092,4121.81,2024-07-26,Paid,2026-07-09T18:01:56.751Z,2026-07-09,8169b151-cbbc-4d7f-bfa1-26950e5c866e,invoices
INV074921,PO084300,V0356,122996.59,2025-07-17,Paid,2026-07-09T18:01:56.751Z,2026-07-09,8169b151-cbbc-4d7f-bfa1-26950e5c866e,invoices
INV074922,PO056316,V0493,null,2022-12-09,Paid,2026-07-09T18:01:56.751Z,2026-07-09,8169b151-cbbc-4d7f-bfa1-26950e5c866e,invoices
INV074923,PO046132,V0271,null,2024-10-27,Paid,2026-07-09T18:01:56.751Z,2026-07-09,8169b151-cbbc-4d7f-bfa1-26950e5c866e,invoices
INV074924,PO061457,V0427,75492.97,2024-03-05,Pending,2026-07-09T18:01:56.751Z,2026-07-09,8169b151-cbbc-4d7f-bfa1-26950e5c866e,invoices
INV074925,PO018441,V0450,579828.85,2025-12-10,Paid,2026-07-09T18:01:56.751Z,2026-07-09,8169b151-cbbc-4d7f-bfa1-26950e5c866e,invoices
INV074926,PO088067,V0182,276894.43,2022-06-11,Paid,2026-07-09T18:01:56.751Z,2026-07-09,8169b151-cbbc-4d7f-bfa1-26950e5c866e,invoices
INV074927,PO009494,V0070,1649874.98,2022-08-21,Overdue,2026-07-09T18:01:56.751Z,2026-07-09,8169b151-cbbc-4d7f-bfa1-26950e5c866e,invoices
INV074928,PO064182,V0496,381306.42,2024-99-99,Paid,2026-07-09T18:01:56.751Z,2026-07-09,8169b151-cbbc-4d7f-bfa1-26950e5c866e,invoices
INV074929,PO020647,V0495,99964.02,2023-04-28,Paid,2026-07-09T18:01:56.751Z,2026-07-09,8169b151-cbbc-4d7f-bfa1-26950e5c866e,invoices
INV074930,PO064763,V0328,93412.5,2022-03-04,Paid,2026-07-09T18:01:56.751Z,2026-07-09,8169b151-cbbc-4d7f-bfa1-26950e5c866e,invoices
INV074931,PO087314,V0493,255765.33,2025-09-25,Paid,2026-07-09T18:01:56.751Z,2026-07-09,8169b151-cbbc-4d7f-bfa1-26950e5c866e,invoices
INV074932,PO034385,V0046,13631.08,2025-06-05,Paid,2026-07-09T18:01:56.751Z,2026-07-09,8169b151-cbbc-4d7f-bfa1-26950e5c866e,invoices
INV074933,PO057462,V0116,63288.15,2025-09-21,Paid,2026-07-09T18:01:56.751Z,2026-07-09,8169b151-cbbc-4d7f-bfa1-26950e5c866e,invoices
INV074934,PO076515,V0006,301136.74,2023-12-13,Paid,2026-07-09T18:01:56.751Z,2026-07-09,8169b151-cbbc-4d7f-bfa1-26950e5c866e,invoices
INV074935,PO051552,V0249,194999.17,2023-12-23,Paid,2026-07-09T18:01:56.751Z,2026-07-09,8169b151-cbbc-4d7f-bfa1-26950e5c866e,invoices
INV074936,PO080067,V0363,203407.59,2022-06-17,Paid,2026-07-09T18:01:56.751Z,2026-07-09,8169b151-cbbc-4d7f-bfa1-26950e5c866e,invoices
INV074937,PO088717,V0263,222742.89,2026-01-01,Pending,2026-07-09T18:01:56.751Z,2026-07-09,8169b151-cbbc-4d7f-bfa1-26950e5c866e,invoices
INV074938,PO025873,V0439,20717.01,2025-07-17,Overdue,2026-07-09T18:01:56.751Z,2026-07-09,8169b151-cbbc-4d7f-bfa1-26950e5c866e,invoices
INV074939,PO098621,V0126,29662.75,2025-01-07,Overdue,2026-07-09T18:01:56.751Z,2026-07-09,8169b151-cbbc-4d7f-bfa1-26950e5c866e,invoices
INV074940,PO054674,V0316,131973.0,2022-08-09,Paid,2026-07-09T18:01:56.751Z,2026-07-09,8169b151-cbbc-4d7f-bfa1-26950e5c866e,invoices
INV074941,PO080627,V0326,223562.29,2022-07-25,Pending,2026-07-09T18:01:56.751Z,2026-07-09,8169b151-cbbc-4d7f-bfa1-26950e5c866e,invoices
INV074942,PO042454, V0107 ,61272.63,2022-08-08,Overdue,2026-07-09T18:01:56.751Z,2026-07-09,8169b151-cbbc-4d7f-bfa1-26950e5c866e,invoices
INV074943,PO017691,V0045,1793200.28,2022-08-26,Paid,2026-07-09T18:01:56.751Z,2026-07-09,8169b151-cbbc-4d7f-bfa1-26950e5c866e,invoices
INV074944,PO002062,V0178,188499.78,2022-02-19,Overdue,2026-07-09T18:01:56.751Z,2026-07-09,8169b151-cbbc-4d7f-bfa1-26950e5c866e,invoices
INV074945,PO042332,V0055,767471.72,2023-05-03,Paid,2026-07-09T18:01:56.751Z,2026-07-09,8169b151-cbbc-4d7f-bfa1-26950e5c866e,invoices
INV074946,PO045284,V0073,26453.79,2023-03-01,Paid,2026-07-09T18:01:56.751Z,2026-07-09,8169b151-cbbc-4d7f-bfa1-26950e5c866e,invoices
INV074947,PO009844,V0329,237825.84,2024-10-02,Paid,2026-07-09T18:01:56.751Z,2026-07-09,8169b151-cbbc-4d7f-bfa1-26950e5c866e,invoices
INV074948,PO046059,V0129,106208.97,2023-06-20,Paid,2026-07-09T18:01:56.751Z,2026-07-09,8169b151-cbbc-4d7f-bfa1-26950e5c866e,invoices
INV074949,PO012082,V0315,48736.94,2025-04-01,Pending,2026-07-09T18:01:56.751Z,2026-07-09,8169b151-cbbc-4d7f-bfa1-26950e5c866e,invoices
