item_id,order_id,product_id,quantity,unit_price,discount_percent
ITEM0010949,ORD003106,PROD00186,4,10600.32,29.49
ITEM0010950,ORD003106,PROD00290,1,41413.51,1.43
ITEM0010951,ORD003107,PROD00083,1,56427.07,10.76
ITEM0010952,ORD003108,PROD00064,5,6397.09,5.74
ITEM0010953,ORD003109,PROD00027,1,6786.44,29.63
ITEM0010954,ORD003109,PROD00280,2,93322.92,32.56
ITEM0010955,ORD003109,PROD00061,2,168745.97,20.64
ITEM0010956,ORD003110,PROD00076,4,117743.14,13.41
ITEM0010957,ORD003110,PROD00078,1,80173.3,30.83
ITEM0010958,ORD003110,PROD00111,4,8072.67,27.57
ITEM0010959,ORD003110,PROD00138,1,14451.36,26.65
ITEM0010960,ORD003110,PROD00062,1,1755.31,16.25
ITEM0010961,ORD003111,PROD00252,2,8369.69,28.12
ITEM0010962,ORD003111,PROD00099,4,10679.39,32.51
ITEM0010963,ORD003111,PROD00040,1,6724.73,15.09
ITEM0010964,ORD003112,PROD00300,1,1163.82,23.11
ITEM0010965,ORD003112,PROD00036,4,9080.54,4.88
ITEM0010966,ORD003112,PROD00171,5,1587.59,32.6
ITEM0010967,ORD003112,PROD00220,1,53302.28,1.55
ITEM0010968,ORD003112,PROD00137,2,35792.4,10.08
ITEM0010969,ORD003113,PROD00031,3,14324.32,13.97
ITEM0010970,ORD003113,PROD00141,1,738.47,6.67
ITEM0010971,ORD003113,PROD00124,4,31585.25,34.67
ITEM0010972,ORD003113,PROD00083,5,56427.07,29.79
ITEM0010973,ORD003113,PROD00178,1,11840.22,17.01
ITEM0010974,ORD003114,PROD00270,4,16051.61,27.75
ITEM0010975,ORD003114,PROD00271,2,69182.89,5.48
ITEM0010976,ORD003114,PROD00089,5,14553.94,23.21
ITEM0010977,ORD003114,PROD00114,3,129739.16,30.17
ITEM0010978,ORD003114,PROD00210,5,116861.98,29.53
ITEM0010979,ORD003114,PROD00048,4,74181.94,6.58
ITEM0010980,ORD003115,PROD00099,4,10679.39,14.35
ITEM0010981,ORD003115,PROD00198,4,88452.16,25.08
ITEM0010982,ORD003115,PROD00099,-2,10679.39,22.85
ITEM0010983,ORD003115,PROD00095,4,56114.19,34.82
ITEM0010984,ORD003116,PROD00206,4,17398.64,29.72
ITEM0010985,ORD003116,PROD00004,4,945.43,18.52
ITEM0010986,ORD003116,PROD00288,1,12413.32,16.5
ITEM0010987,ORD003116,PROD00136,4,15602.8,3.53
ITEM0010988,ORD003116,PROD00053,4,1294.67,0.86
ITEM0010989,ORD003116,PROD00124,1,31585.25,30.05
ITEM0010990,ORD003117,PROD00158,5,255.24,30.95
ITEM0010991,ORD003118,PROD00294,2,12314.4,28.18
ITEM0010992,ORD003118,PROD00084,2,49768.99,1.59
ITEM0010993,ORD003118,PROD00048,4,74181.94,26.68
ITEM0010994,ORD003118,PROD00174,1,6796.1,13.73
ITEM0010995,ORD003118,PROD00047,3,1949.22,15.26
ITEM0010996,ORD003119,PROD00291,5,68752.62,17.98
ITEM0010997,ORD003119,PROD_DUP_248,5,13444.93,14.71
ITEM0010998,ORD003119,PROD00048,4,74181.94,25.14
ITEM0010999,ORD003119,PROD00201,4,331.81,27.16
ITEM0011000,ORD003119,PROD00034,4,2479.77,5.97
ITEM0011001,ORD003120,PROD_DUP_248,1,13444.93,19.98
ITEM0011002,ORD003120,PROD00166,2,13792.77,1.47
ITEM0011003,ORD003120,PROD00149,3,737.02,27.44
ITEM0011004,ORD003121,PROD00118,3,85972.81,24.66
ITEM0011005,ORD003121,PROD00017,1,42741.8,14.82
ITEM0011006,ORD003121,PROD_DUP_764,2,10284.38,29.83
ITEM0011007,ORD003121,PROD00249,5,90613.5,18.82
ITEM0011008,ORD003121,PROD00202,5,2205.47,5.45
ITEM0011009,ORD003122,PROD00193,3,33770.04,19.59
ITEM0011010,ORD003123,PROD00080,5,8705.25,14.91
ITEM0011011,ORD003123,PROD00207,2,90137.22,17.8
ITEM0011012,ORD003123,PROD00264,-4,57779.76,4.63
ITEM0011013,ORD003124,PROD00232,2,20147.3,18.11
ITEM0011014,ORD003124,PROD00200,4,23481.36,9.92
ITEM0011015,ORD003125,PROD00158,2,255.24,12.09
ITEM0011016,ORD003125,PROD00079,5,11534.5,34.18
ITEM0011017,ORD003125,PROD00286,4,11352.93,16.77
ITEM0011018,ORD003126,PROD00015,5,3631.08,17.91
ITEM0011019,ORD003126,PROD00108,5,13444.93,11.6
ITEM0011020,ORD003126,PROD00099,4,10679.39,28.33
ITEM0011021,ORD003127,PROD00292,-3,148693.56,16.29
ITEM0011022,ORD003127,PROD00065,4,10942.37,10.13
ITEM0011023,ORD003127,PROD00293,1,6508.01,31.92
ITEM0011024,ORD003128,PROD00265,3,7815.58,29.69
ITEM0011025,ORD003128,PROD00146,5,10852.71,13.16
ITEM0011026,ORD003128,PROD00052,2,8276.3,0.47
ITEM0011027,ORD003129,PROD00128,2,2957.45,12.2
ITEM0011028,ORD003129,PROD00183,2,9351.26,25.52
ITEM0011029,ORD003129,PROD00175,1,5323.61,7.11
ITEM0011030,ORD003129,PROD00289,2,1903.39,34.09
ITEM0011031,ORD003129,PROD00263,5,4176.74,33.97
ITEM0011032,ORD003129,PROD00045,5,65694.03,12.15
ITEM0011033,ORD003130,PROD00155,2,6690.65,27.43
ITEM0011034,ORD003130,PROD00274,2,3119.83,19.41
ITEM0011035,ORD003130,PROD00123,1,16024.54,0.1
ITEM0011036,ORD003130,PROD00160,5,4270.13,34.61
ITEM0011037,ORD003131,PROD00270,3,16051.61,28.74
ITEM0011038,ORD003131,PROD00014,1,10284.38,13.15
ITEM0011039,INVALID_ORD_86873,PROD00100,2,9419.26,32.45
ITEM0011040,ORD003131,PROD00287,5,1349.9,27.65
ITEM0011041,ORD003132,PROD00158,3,255.24,11.27
ITEM0011042,ORD003132,PROD00089,3,14553.94,26.12
ITEM0011043,ORD003132,PROD00170,2,12487.59,32.05
ITEM0011044,ORD003132,PROD00153,-3,33477.66,32.54
ITEM0011045,ORD003132,PROD00232,3,20147.3,10.94
ITEM0011046,ORD003132,PROD00093,5,799.0,12.57
ITEM0011047,ORD003133,PROD00091,1,922.64,145.49
ITEM0011048,ORD003134,PROD00232,4,20147.3,21.3
ITEM0011049,ORD003134,PROD00107,5,128039.99,7.95
ITEM0011050,ORD003134,PROD00029,1,12387.11,21.5
ITEM0011051,ORD003134,PROD00169,3,8770.94,2.35
ITEM0011052,ORD003135,PROD00243,2,19132.03,12.44
ITEM0011053,ORD003135,PROD00025,2,2571.12,19.17
ITEM0011054,ORD003135,PROD00291,1,68752.62,4.58
ITEM0011055,ORD003135,PROD00268,1,247.24,6.42
ITEM0011056,ORD003135,PROD00099,2,10679.39,7.39
ITEM0011057,ORD003135,PROD00234,3,491.09,14.65
ITEM0011058,ORD003136,PROD00116,3,72895.77,6.92
ITEM0011059,ORD003136,PROD00237,5,3389.65,32.08
ITEM0011060,ORD003136,PROD00216,0,4233.5,28.29
ITEM0011061,ORD003136,PROD00149,1,737.02,19.67
ITEM0011062,ORD003136,PROD00272,5,43464.46,16.0
ITEM0011063,ORD003137,PROD00136,3,15602.8,18.57
ITEM0011064,ORD003138,PROD00298,2,1958.18,29.28
ITEM0011065,ORD003138,PROD00052,1,8276.3,3.79
ITEM0011066,ORD003138,PROD00291,5,68752.62,3.04
ITEM0011067,ORD003139,PROD00168,4,786.46,10.47
ITEM0011068,ORD003139,PROD00145,4,7654.14,11.59
ITEM0011069,ORD003139,PROD00075,1,16738.37,24.0
ITEM0011070,ORD003139,PROD00221,3,6476.61,29.64
ITEM0011071,ORD003139,PROD00285,3,87613.3,4.31
ITEM0011072,ORD003139,PROD00180,5,45620.93,29.38
ITEM0011073,ORD003140,PROD00059,3,1558.61,7.33
ITEM0011074,ORD003141,PROD00087,2,9237.82,12.57
ITEM0011075,ORD003142,PROD00127,4,6869.22,23.25
ITEM0011076,ORD003142,PROD00131,4,2403.64,32.0
ITEM0011077,ORD003143,PROD00266,5,150138.51,1.67
ITEM0011078,ORD003143,PROD00017,4,42741.8,28.3
ITEM0011079,ORD003144,PROD00244,4,358.32,27.55
ITEM0011080,ORD003144,PROD00283,1,34928.13,9.79
ITEM0011081,ORD003144,PROD00196,4,19028.45,1.53
ITEM0011082,ORD003144,PROD00250,2,2595.77,29.22
ITEM0011083,ORD003144,PROD00181,3,34804.16,17.1
ITEM0011084,ORD003144,PROD00116,3,72895.77,4.99
ITEM0011085,ORD003145,PROD00103,3,210.19,8.0
ITEM0011086,ORD003145,PROD00100,4,9419.26,26.98
ITEM0011087,ORD003145,PROD00027,-1,6786.44,3.45
ITEM0011088,ORD003145,PROD00296,2,75276.41,14.25
ITEM0011089,ORD003145,PROD00043,3,5667.41,6.39
ITEM0011090,ORD003146,PROD00032,4,15757.18,7.85
ITEM0011091,ORD003146,PROD00192,0,9826.54,27.74
ITEM0011092,ORD003147,PROD00133,3,16317.65,25.24
ITEM0011093,ORD003147,PROD00055,3,1893.42,23.7
ITEM0011094,ORD003147,PROD00112,-1,958.5,4.7
ITEM0011095,ORD003147,PROD00002,1,13344.44,16.78
ITEM0011096,ORD003147,PROD00222,3,529.14,10.08
ITEM0011097,ORD003147,PROD00202,2,2205.47,26.62
ITEM0011098,ORD003148,PROD_DUP_765,3,60305.75,29.24
ITEM0011099,ORD003148,PROD00092,5,3453.47,3.65
ITEM0011100,ORD003148,PROD00096,1,15644.62,5.63
ITEM0011101,ORD003148,PROD00207,3,90137.22,3.73
ITEM0011102,ORD003148,PROD00072,5,6009.58,20.03
ITEM0011103,ORD003149,PROD00032,5,15757.18,12.51
ITEM0011104,ORD003149,PROD00017,4,42741.8,3.36
ITEM0011105,ORD003149,PROD00025,5,2571.12,25.97
ITEM0011106,ORD003149,PROD00028,1,59359.69,32.62
ITEM0011107,ORD003149,PROD00017,5,42741.8,16.2
ITEM0011108,ORD003149,PROD00236,5,38161.26,25.66
ITEM0011109,ORD003150,PROD00186,2,10600.32,10.11
ITEM0011110,ORD003150,PROD00272,5,43464.46,20.06
ITEM0011111,ORD003150,PROD00148,2,46265.49,9.26
ITEM0011112,ORD003150,PROD00075,3,16738.37,34.66
ITEM0011113,ORD003150,PROD00091,5,922.64,3.21
ITEM0011114,ORD003151,PROD00067,2,16473.79,28.27
ITEM0011115,ORD003151,PROD00185,4,88426.11,27.92
ITEM0011116,ORD003152,PROD00292,3,148693.56,25.94
ITEM0011117,ORD003152,PROD_DUP_248,4,13444.93,2.55
ITEM0011118,ORD003152,PROD00043,4,5667.41,19.82
ITEM0011119,ORD003153,PROD00029,2,12387.11,29.97
ITEM0011120,ORD003153,PROD00154,2,15820.26,20.36
ITEM0011121,ORD003153,PROD00009,3,11170.3,24.16
ITEM0011122,ORD003154,PROD00075,1,16738.37,32.3
ITEM0011123,ORD003155,PROD00293,2,6508.01,29.98
ITEM0011124,ORD003155,PROD00139,1,12429.19,27.58
ITEM0011125,ORD003155,PROD00141,5,738.47,1.12
ITEM0011126,ORD003155,PROD00024,4,18935.15,0.33
ITEM0011127,ORD003156,PROD00288,3,12413.32,20.56
ITEM0011128,ORD003156,PROD00186,5,10600.32,18.08
ITEM0011129,ORD003156,PROD00124,2,31585.25,2.41
ITEM0011130,ORD003156,PROD00224,2,54820.98,16.61
ITEM0011131,ORD003157,PROD00280,1,93322.92,10.41
ITEM0011132,ORD003158,PROD00190,2,4989.53,13.83
ITEM0011133,ORD003158,PROD00045,2,65694.03,13.29
ITEM0011134,ORD003158,PROD00095,1,56114.19,13.89
ITEM0011135,ORD003159,PROD00164,5,136789.18,15.97
ITEM0011136,ORD003159,PROD00079,1,11534.5,3.06
ITEM0011137,ORD003159,PROD00120,5,1922.05,20.8
ITEM0011138,ORD003159,PROD00014,3,10284.38,34.77
ITEM0011139,ORD003159,PROD00244,3,358.32,31.03
ITEM0011140,ORD003159,PROD00297,1,1866.66,21.88
ITEM0011141,ORD003160,PROD00275,4,1589.33,11.52
ITEM0011142,ORD003161,PROD00100,3,9419.26,6.07
ITEM0011143,ORD003161,PROD00006,2,3286.66,4.25
ITEM0011144,ORD003161,PROD00154,2,15820.26,1.98
ITEM0011145,ORD003161,PROD00045,1,65694.03,27.02
ITEM0011146,ORD003162,PROD00226,1,33228.57,19.76
ITEM0011147,ORD003162,PROD00062,4,1755.31,31.73
ITEM0011148,ORD003163,PROD00110,2,8026.63,34.05
ITEM0011149,ORD003163,PROD00251,3,37604.62,0.85
ITEM0011150,ORD003163,PROD00105,1,16922.48,16.73
ITEM0011151,ORD003163,PROD00204,2,56411.49,30.34
ITEM0011152,ORD003163,PROD00196,4,19028.45,8.25
ITEM0011153,ORD003164,PROD00103,2,210.19,33.75
ITEM0011154,ORD003164,PROD00073,3,36426.6,2.33
ITEM0011155,ORD003164,PROD00051,1,14882.87,14.55
ITEM0011156,ORD003164,PROD00274,5,3119.83,29.23
ITEM0011157,ORD003165,PROD00162,1,44239.81,23.66
ITEM0011158,ORD003165,PROD00031,4,14324.32,18.21
ITEM0011159,ORD003166,PROD00209,5,48158.17,17.3
ITEM0011160,ORD003166,PROD00286,3,11352.93,13.74
ITEM0011161,ORD003166,PROD00156,3,263.76,6.38
ITEM0011162,ORD003166,PROD00279,4,13479.28,18.22
ITEM0011163,ORD003166,PROD00180,4,45620.93,2.13
ITEM0011164,ORD003167,PROD00102,3,20526.64,10.83
ITEM0011165,ORD003167,PROD00060,5,14823.48,18.45
ITEM0011166,ORD003167,PROD00207,3,90137.22,0.39
ITEM0011167,ORD003168,PROD_DUP_248,5,13444.93,13.32
ITEM0011168,ORD003169,PROD00276,1,3225.79,15.79
ITEM0011169,ORD003169,PROD00059,0,1558.61,34.57
ITEM0011170,ORD003170,PROD00135,5,973.62,17.44
ITEM0011171,ORD003171,PROD00098,5,101886.16,14.16
ITEM0011172,ORD003171,PROD00005,5,938.76,24.86
ITEM0011173,ORD003171,PROD00185,1,88426.11,21.98
ITEM0011174,ORD003171,PROD00032,2,15757.18,5.62
ITEM0011175,ORD003171,PROD00036,3,9080.54,31.98
ITEM0011176,ORD003171,PROD00022,-4,9177.73,28.78
ITEM0011177,ORD003172,PROD00080,1,8705.25,22.41
ITEM0011178,ORD003172,PROD00018,3,57851.82,24.93
ITEM0011179,ORD003172,PROD00055,5,1893.42,26.68
ITEM0011180,ORD003172,PROD00258,4,11131.97,8.99
ITEM0011181,ORD003173,PROD00207,5,90137.22,1.81
ITEM0011182,ORD003173,PROD00276,2,3225.79,32.71
ITEM0011183,ORD003173,PROD00063,4,4748.54,26.93
ITEM0011184,ORD003173,PROD00166,5,13792.77,19.19
ITEM0011185,ORD003173,PROD00086,5,13674.52,126.32
ITEM0011186,ORD003173,PROD_DUP_764,2,10284.38,7.08
ITEM0011187,ORD003174,PROD00052,3,8276.3,16.09
ITEM0011188,ORD003174,PROD00217,4,21374.71,29.38
ITEM0011189,ORD003174,PROD00194,4,1718.09,18.71
ITEM0011190,ORD003174,PROD00189,4,9958.04,13.12
ITEM0011191,ORD003175,PROD00075,5,16738.37,1.61
ITEM0011192,ORD003176,PROD00052,1,8276.3,23.79
ITEM0011193,ORD003176,PROD00239,1,18153.0,13.69
ITEM0011194,ORD003177,PROD00060,3,14823.48,5.55
ITEM0011195,ORD003177,PROD00050,2,635.92,34.6
ITEM0011196,ORD003177,PROD00135,2,973.62,7.17
ITEM0011197,ORD003177,PROD00171,4,1587.59,111.54
ITEM0011198,ORD003177,PROD00177,5,2661.74,17.73
ITEM0011199,ORD003178,PROD00287,1,1349.9,21.65
ITEM0011200,ORD003178,PROD00259,5,32817.74,32.19
ITEM0011201,ORD003178,PROD00249,3,90613.5,1.22
ITEM0011202,ORD003179,PROD00081,2,14240.57,146.29
ITEM0011203,ORD003179,PROD00251,3,37604.62,33.76
ITEM0011204,ORD003179,PROD00222,5,529.14,4.16
ITEM0011205,ORD003179,PROD00205,3,6001.17,3.3
ITEM0011206,ORD003180,PROD00037,4,16473.88,26.25
ITEM0011207,ORD003180,PROD00265,3,7815.58,1.04
ITEM0011208,ORD003180,PROD00074,4,2883.54,3.62
ITEM0011209,ORD003181,PROD00075,2,16738.37,21.11
ITEM0011210,ORD003181,PROD00289,2,1903.39,1.96
ITEM0011211,ORD003181,PROD00142,1,3142.8,23.98
ITEM0011212,ORD003182,PROD00069,1,1031.99,34.66
ITEM0011213,ORD003183,PROD00150,2,35744.49,20.62
ITEM0011214,ORD003183,PROD00154,3,15820.26,14.86
ITEM0011215,ORD003183,PROD00291,1,68752.62,8.46
ITEM0011216,ORD003184,PROD00218,5,808.31,18.28
ITEM0011217,ORD003184,PROD00231,3,2536.84,13.71
ITEM0011218,ORD003184,PROD00100,3,9419.26,21.21
ITEM0011219,ORD003184,PROD00056,2,64832.21,9.08
ITEM0011220,ORD003184,PROD00084,1,49768.99,3.73
ITEM0011221,ORD003184,PROD00243,3,19132.03,15.24
ITEM0011222,ORD003185,PROD00145,2,7654.14,28.38
ITEM0011223,ORD003185,PROD00188,3,26614.54,9.68
ITEM0011224,ORD003185,PROD00270,2,16051.61,5.16
ITEM0011225,ORD003185,PROD00165,5,5849.47,11.9
ITEM0011226,ORD003186,PROD00095,4,56114.19,19.68
ITEM0011227,ORD003186,PROD00214,2,9055.44,34.99
ITEM0011228,ORD003186,PROD00111,3,8072.67,22.07
ITEM0011229,ORD003186,PROD00229,3,17916.53,33.34
ITEM0011230,ORD003187,PROD00108,5,13444.93,33.34
ITEM0011231,ORD003187,PROD00217,1,21374.71,9.22
ITEM0011232,ORD003187,PROD00122,-3,1085.5,18.36
ITEM0011233,ORD003187,PROD00144,3,35676.4,19.6
ITEM0011234,ORD003187,PROD00064,0,6397.09,23.5
ITEM0011235,ORD003188,PROD00082,5,4931.74,15.74
ITEM0011236,ORD003188,PROD00217,3,21374.71,22.4
ITEM0011237,ORD003188,PROD00056,4,64832.21,19.12
ITEM0011238,ORD003189,PROD00148,5,46265.49,13.8
ITEM0011239,INVALID_ORD_28860,PROD00167,5,15629.7,25.27
ITEM0011240,ORD003189,PROD00039,3,4450.41,15.54
ITEM0011241,ORD003189,PROD00129,1,55423.01,25.94
ITEM0011242,ORD003189,PROD00082,4,4931.74,13.94
ITEM0011243,ORD003189,PROD00066,3,5087.99,27.21
ITEM0011244,ORD003190,PROD00180,1,45620.93,28.69
ITEM0011245,ORD003190,PROD00165,-3,5849.47,15.8
ITEM0011246,ORD003191,PROD00291,5,68752.62,19.67
ITEM0011247,ORD003191,PROD00099,4,10679.39,2.4
ITEM0011248,ORD003191,PROD00260,2,51829.61,8.48
ITEM0011249,ORD003192,PROD00226,3,33228.57,28.62
ITEM0011250,ORD003192,PROD00040,3,6724.73,19.25
ITEM0011251,ORD003193,PROD00096,1,15644.62,27.22
ITEM0011252,ORD003194,PROD00027,3,6786.44,24.66
ITEM0011253,ORD003194,PROD00011,1,53479.92,5.44
ITEM0011254,ORD003194,PROD00106,4,1535.04,2.5
ITEM0011255,ORD003194,PROD00143,4,9888.94,0.37
ITEM0011256,ORD003195,PROD00123,4,16024.54,5.91
ITEM0011257,ORD003195,PROD00163,2,49503.31,15.38
ITEM0011258,ORD003195,PROD00213,2,67924.54,26.8
ITEM0011259,ORD003195,PROD00004,3,945.43,23.68
ITEM0011260,ORD003195,PROD00243,4,19132.03,34.08
ITEM0011261,ORD003195,PROD00090,0,12776.72,23.12
ITEM0011262,ORD003196,PROD00016,5,155813.5,25.46
ITEM0011263,ORD003196,PROD00200,2,23481.36,14.55
ITEM0011264,ORD003196,PROD00146,0,10852.71,18.66
ITEM0011265,ORD003196,PROD00116,4,72895.77,2.48
ITEM0011266,ORD003196,PROD00108,3,13444.93,12.76
ITEM0011267,ORD003197,PROD00035,5,7731.0,28.92
ITEM0011268,ORD003197,PROD00237,1,3389.65,33.44
ITEM0011269,ORD003197,PROD00053,1,1294.67,29.14
ITEM0011270,ORD003198,PROD00018,3,57851.82,28.29
ITEM0011271,ORD003198,PROD00202,4,2205.47,2.95
ITEM0011272,ORD003198,PROD00201,3,331.81,16.71
ITEM0011273,ORD003198,PROD00239,4,18153.0,22.11
ITEM0011274,ORD003199,PROD00210,2,116861.98,27.0
ITEM0011275,ORD003199,PROD00166,1,13792.77,17.65
ITEM0011276,ORD003199,PROD00264,1,57779.76,19.65
ITEM0011277,ORD003199,PROD00045,0,65694.03,21.03
ITEM0011278,ORD003200,PROD00082,5,4931.74,3.11
ITEM0011279,ORD003200,PROD00241,4,15219.97,1.85
ITEM0011280,ORD003200,PROD00269,2,2342.42,11.79
ITEM0011281,ORD003200,PROD00098,5,101886.16,24.89
ITEM0011282,INVALID_ORD_87273,PROD00210,5,116861.98,31.87
ITEM0011283,ORD003201,PROD00132,5,1220.54,15.8
ITEM0011284,ORD003201,PROD00190,4,4989.53,24.01
ITEM0011285,ORD003201,PROD00300,3,1163.82,33.82
ITEM0011286,ORD003201,PROD00037,5,16473.88,9.61
ITEM0011287,ORD003202,PROD00159,4,18880.93,34.49
ITEM0011288,ORD003202,PROD00241,1,15219.97,0.64
ITEM0011289,ORD003202,PROD00183,4,9351.26,7.17
ITEM0011290,ORD003202,PROD00131,4,2403.64,9.75
ITEM0011291,ORD003202,PROD00083,1,56427.07,11.02
ITEM0011292,ORD003203,PROD00275,1,1589.33,24.9
ITEM0011293,ORD003203,PROD00216,1,4233.5,27.0
ITEM0011294,ORD003203,PROD00147,2,10375.1,2.71
ITEM0011295,ORD003203,PROD00011,2,53479.92,15.34
ITEM0011296,ORD003204,PROD00241,2,15219.97,5.71
ITEM0011297,ORD003204,PROD00278,1,48030.22,25.11
ITEM0011298,ORD003204,PROD00290,5,41413.51,13.76
ITEM0011299,ORD003205,PROD00052,1,8276.3,30.03
ITEM0011300,ORD003205,PROD00135,1,973.62,31.07
ITEM0011301,ORD003206,PROD00140,5,10466.68,4.53
ITEM0011302,ORD003206,PROD00260,3,51829.61,6.13
ITEM0011303,ORD003206,PROD00047,3,1949.22,10.57
ITEM0011304,ORD003206,PROD00198,2,88452.16,16.5
ITEM0011305,ORD003206,PROD00034,2,2479.77,19.9
ITEM0011306,ORD003207,PROD00198,1,88452.16,31.26
ITEM0011307,ORD003207,PROD00183,4,9351.26,34.35
ITEM0011308,ORD003207,PROD00213,1,67924.54,26.04
ITEM0011309,ORD003207,PROD00005,2,938.76,0.55
ITEM0011310,ORD003208,PROD00275,5,1589.33,3.97
ITEM0011311,ORD003208,PROD00160,3,4270.13,19.31
ITEM0011312,ORD003208,PROD00064,5,6397.09,33.57
ITEM0011313,ORD003208,PROD00300,5,1163.82,0.49
ITEM0011314,ORD003208,PROD00252,2,8369.69,4.04
ITEM0011315,ORD003209,PROD00147,5,10375.1,19.24
ITEM0011316,ORD003209,PROD00120,2,1922.05,33.27
ITEM0011317,ORD003209,PROD00093,3,799.0,21.52
ITEM0011318,ORD003209,PROD00162,-3,44239.81,24.46
ITEM0011319,ORD003210,PROD00169,4,8770.94,14.63
ITEM0011320,ORD003210,PROD00044,1,36733.67,14.33
ITEM0011321,ORD003210,PROD00046,5,3348.49,28.35
ITEM0011322,ORD003210,PROD00101,5,90820.31,34.07
ITEM0011323,ORD003211,PROD00176,0,10514.42,25.78
ITEM0011324,ORD003211,PROD00041,3,13175.99,34.22
ITEM0011325,ORD003211,PROD00109,5,9016.47,8.36
ITEM0011326,ORD003211,PROD00245,1,77190.55,8.46
ITEM0011327,ORD003212,PROD00109,4,9016.47,21.7
ITEM0011328,ORD003212,PROD00157,3,7028.69,15.02
ITEM0011329,ORD003212,PROD00062,2,1755.31,19.41
ITEM0011330,ORD003212,PROD00207,1,90137.22,11.31
ITEM0011331,ORD003212,PROD00128,1,2957.45,3.38
ITEM0011332,ORD003212,PROD00212,3,18473.59,4.37
ITEM0011333,ORD003213,PROD00274,2,3119.83,25.42
ITEM0011334,ORD003213,PROD00001,5,107560.75,13.83
ITEM0011335,ORD003214,PROD_DUP_764,3,10284.38,22.33
ITEM0011336,ORD003214,PROD00007,5,4079.3,2.38
ITEM0011337,ORD003215,PROD00032,1,15757.18,4.53
ITEM0011338,ORD003216,PROD00053,2,1294.67,24.26
ITEM0011339,ORD003217,PROD00087,0,9237.82,24.23
ITEM0011340,ORD003217,PROD00053,5,1294.67,6.0
ITEM0011341,ORD003217,PROD00014,3,10284.38,9.03
ITEM0011342,ORD003217,PROD00165,3,5849.47,29.32
ITEM0011343,ORD003217,PROD00120,4,1922.05,28.71
ITEM0011344,ORD003217,PROD00130,1,11592.7,1.72
ITEM0011345,ORD003218,PROD00152,3,4664.81,31.75
ITEM0011346,ORD003219,PROD00246,5,49840.91,23.68
ITEM0011347,ORD003219,PROD00197,1,2320.69,12.72
ITEM0011348,ORD003219,PROD00147,3,10375.1,29.23
ITEM0011349,ORD003219,PROD00056,3,64832.21,24.92
ITEM0011350,ORD003219,PROD00153,1,33477.66,3.54
ITEM0011351,ORD003220,PROD00042,2,851.12,24.5
ITEM0011352,ORD003220,PROD00252,1,8369.69,21.53
ITEM0011353,ORD003220,PROD00295,2,6438.13,3.63
ITEM0011354,ORD003220,PROD00123,5,16024.54,5.5
ITEM0011355,ORD003220,PROD00061,4,168745.97,7.6
ITEM0011356,ORD003221,PROD00073,2,36426.6,32.31
ITEM0011357,ORD003221,PROD00214,1,9055.44,17.63
ITEM0011358,ORD003221,PROD00209,2,48158.17,6.85
ITEM0011359,ORD003222,PROD00215,2,13895.27,30.98
ITEM0011360,ORD003222,PROD00203,5,16125.87,32.23
ITEM0011361,ORD003222,PROD00226,3,33228.57,19.53
ITEM0011362,ORD003222,PROD00143,1,9888.94,21.07
ITEM0011363,ORD003222,INVALID_PROD_32169,3,3811.77,6.59
ITEM0011364,ORD003222,PROD00209,3,48158.17,4.35
ITEM0011365,ORD003223,PROD00003,5,47677.98,17.89
ITEM0011366,ORD003223,PROD00199,5,37442.17,23.92
ITEM0011367,ORD003224,PROD00082,5,4931.74,4.67
ITEM0011368,ORD003224,PROD00025,4,2571.12,20.0
ITEM0011369,ORD003224,PROD00232,2,20147.3,22.72
ITEM0011370,ORD003224,PROD00094,3,18989.87,27.27
ITEM0011371,ORD003225,PROD00048,4,74181.94,1.54
ITEM0011372,ORD003225,PROD00292,5,148693.56,1.55
ITEM0011373,ORD003226,PROD00241,3,15219.97,1.41
ITEM0011374,ORD003226,PROD00241,3,15219.97,14.82
ITEM0011375,ORD003226,PROD00090,4,12776.72,12.05
ITEM0011376,ORD003226,PROD00059,5,1558.61,32.29
ITEM0011377,ORD003226,PROD00075,1,16738.37,20.64
ITEM0011378,ORD003226,PROD00239,5,18153.0,0.2
ITEM0011379,ORD003227,PROD00232,-5,20147.3,28.64
ITEM0011380,ORD003227,PROD00174,4,6796.1,26.47
ITEM0011381,ORD003227,PROD00050,2,635.92,27.79
ITEM0011382,ORD003227,PROD00026,1,19557.07,19.58
ITEM0011383,ORD003228,PROD00248,2,13070.96,18.82
ITEM0011384,ORD003228,PROD00113,4,14490.24,19.66
ITEM0011385,ORD003228,PROD00145,5,7654.14,3.07
ITEM0011386,ORD003228,PROD00268,2,247.24,33.59
ITEM0011387,ORD003228,PROD00259,0,32817.74,24.51
ITEM0011388,ORD003229,PROD00006,2,3286.66,9.41
ITEM0011389,ORD003229,PROD00009,3,11170.3,4.17
ITEM0011390,ORD003229,PROD00015,5,3631.08,13.91
ITEM0011391,ORD003229,PROD00194,3,1718.09,5.2
ITEM0011392,ORD003230,PROD00193,1,33770.04,13.03
ITEM0011393,ORD003230,PROD00209,1,48158.17,19.57
ITEM0011394,ORD003230,PROD00147,1,10375.1,28.26
ITEM0011395,ORD003230,PROD00217,4,21374.71,21.41
ITEM0011396,ORD003231,PROD00014,5,10284.38,12.17
ITEM0011397,ORD003231,PROD00040,4,6724.73,29.96
